# File: UnstructuredGrid_Inversion_L1_Medium_Iter09.dat
# (No specific header documentation)

-160.943	-1.37014	151.098	0	
-159.347	-0.603196	188.3	0	
-65.625	-0.431516	175.395	0	
30.625	-0.431516	231.228	0	
-140.8	-86.6143	845.509	0	
126.875	-0.668155	212.918	0	
31.875	-0.668155	222.144	0	
-169.595	-65.6392	746.164	0	
-64.375	-0.668155	177.249	0	
-120.32	-2.91409	186.82	0	
-135.219	-38.7216	1211.44	0	
-144.477	-1.83989	208.951	0	
-158.243	-18.6979	843.459	0	
-159.197	-14.3593	666.999	0	
-115.104	-1.86538	200.749	0	
-94.2931	-47.7031	1055.26	0	
-66.354	-1.86538	184.281	0	
-138.913	-1.29053	215.376	0	
-157.37	-5.42827	214.936	0	
-149.995	-0.730392	227.872	0	
-145.745	-2.41635	196.608	0	
-147.053	-1.61174	207.41	0	
-126.572	-3.54296	187.847	0	
-154.148	-4.20993	175.132	0	
-158.014	-1.7697	200.009	0	
-149.562	-8.68596	307.396	0	
-154.892	-2.40117	193.806	0	
-158.292	-2.5586	189.308	0	
125.625	-0.431516	201.813	0	
-24.0702	-2.91409	196.413	0	
-157.424	-4.68922	199.119	0	
-47.0691	-1.63768	185.841	0	
-157.5	-2.41007	193.258	0	
-158.534	-11.3336	505.614	0	
-18.854	-1.86538	223.782	0	
-152.035	-2.38925	194.393	0	
29.896	-1.86538	197.348	0	
-42.9006	-1.95982	190.365	0	
-169.427	-3.89528	281.693	0	
-52.909	-0.778412	173.909	0	
-165.111	-1.31755	213.549	0	
-167.136	-1.69135	246.788	0	
-62.2917	-2.72654	189.219	0	
-169.267	-4.95996	312.647	0	
-61.0417	-3.47328	191.109	0	
-164.029	-10.7756	511.128	0	
-59.7917	-2.72654	189.232	0	
-68.125	-0.36089	179.927	0	
-65.5207	-2.1669	185.778	0	
-87.2917	-1.40127	188.14	0	
-158.224	-0.445797	221.086	0	
-157.566	-0.75398	219.882	0	
-80.8377	-2.45329	183.841	0	
-157.917	-0.976706	219.688	0	
-70.625	-0.165467	190.99	0	
79.375	-0.668155	231.496	0	
-155.126	-0.315136	235.776	0	
55.625	-0.668155	188.699	0	
-152.512	-0.510916	236.546	0	
-151.098	-0.395838	241.107	0	
38.5417	-2.01633	206.057	0	
-154.678	-0.212493	262.611	0	
49.7917	-2.01633	184.371	0	
-156.149	-0.665377	221.056	0	
72.1798	-2.91409	200.514	0	
-161.591	-0.969795	150.241	0	
-59.7917	-1.40127	181.746	0	
-149.688	-0.180445	236.867	0	
-155.36	-1.32374	213.421	0	
31.0415	-5.36053	190.716	0	
-148.523	-0.275155	234.015	0	
31.0341	-3.06466	185.45	0	
-146.794	-0.451387	215.506	0	
-147.812	-0.274543	231.783	0	
36.875	-0.301598	214.751	0	
32.7083	-2.01633	207.426	0	
-144.306	-0.46507	218.819	0	
28.125	-0.36089	207.959	0	
-137.767	-0.971492	219.746	0	
-139.554	-0.59267	217.446	0	
25.625	-0.431516	205.551	0	
-143.549	-0.896273	215.976	0	
33.9583	-1.40127	217.752	0	
-144.062	-1.59737	207.32	0	
34.375	-0.301598	219.395	0	
8.75	-1.09967	192.458	0	
-137.018	-0.626324	222.313	0	
-186.51	-0.853077	201.842	0	
-135.625	-0.165467	211.874	0	
-135.422	-0.963615	212.387	0	
135.922	-2.00504	199.853	0	
-136.087	-0.436255	215.23	0	
150.18	-1.83425	203.032	0	
131.656	-3.25567	201.383	0	
-131.25	-0.798148	215.736	0	
129.003	-2.80091	206.742	0	
-122.604	-1.86538	193.607	0	
-128.75	-0.733115	220.908	0	
129.375	-0.668155	201.83	0	
-130.625	-0.431516	221.876	0	
133.125	-0.301598	195.259	0	
-129.792	-1.40127	212.544	0	
141.421	-0.248238	201.775	0	
-138.484	-0.468116	219.649	0	
15.7293	-2.1669	195.843	0	
128.75	-1.09967	213.42	0	
-121.25	-1.09967	175.906	0	
120.625	-0.431516	194.402	0	
-121.875	-0.431516	214.1	0	
-120.625	-0.668155	238.682	0	
110.744	-2.06993	199.138	0	
-123.125	-0.366631	219.795	0	
123.125	-0.36089	198.444	0	
-116.875	-0.36089	209.388	0	
-120	-1.09967	176.838	0	
-133.041	-3.20198	188.661	0	
-115.625	-0.366631	230.517	0	
-114.099	-0.895475	208.249	0	
-127.5	-0.798148	201.014	0	
-113.891	-0.463959	200.267	0	
-119.375	-0.431516	217.228	0	
-114.792	-0.963615	206.059	0	
100.625	-0.165467	199.687	0	
-93.125	-0.301598	197.527	0	
-112.641	-0.730008	219.395	0	
-103.579	-0.248238	213.504	0	
-111.25	-0.798148	215.105	0	
-103.543	-1.03746	207.67	0	
-114.545	-2.53121	186.355	0	
-111.875	-0.431516	184.929	0	
-110.115	-2.1878	199.413	0	
-111.22	-2.40943	196.01	0	
-108.048	-0.46882	217.873	0	
-142.087	-0.446846	214.168	0	
-104.308	-0.463996	209.201	0	
-95.2568	-1.60465	195.014	0	
-143.188	-1.54093	209.171	0	
-105.685	-0.767106	213.64	0	
-110.625	-0.366631	235.861	0	
-108.048	-0.900337	219.832	0	
-108.854	-0.449365	199.698	0	
-113.266	-0.298492	229	0	
-100.744	-4.80787	190.647	0	
-128.125	-0.431516	221.146	0	
127.708	-2.01633	206.176	0	
-102.705	-1.03334	211.604	0	
43.125	-0.668155	205.021	0	
-129.375	-0.301598	212.335	0	
-102.183	-0.445797	196.908	0	
-133.649	-0.785793	218.88	0	
-99.229	-0.690749	191.627	0	
-101.292	-0.748572	205.218	0	
-91.1261	-2.20771	185.101	0	
-134.372	-0.734698	218.273	0	
-95.6225	-0.734698	197.759	0	
-150.166	-1.34888	216.497	0	
-73.854	-1.86538	184.578	0	
-92.7055	-1.03334	194.731	0	
-149.555	-2.78939	187.031	0	
-94.0617	-0.445782	191.284	0	
-152.17	-0.498648	236.185	0	
-93.5432	-1.03746	191.715	0	
-135.548	-1.82568	201.864	0	
-149.429	-1.7582	202.49	0	
-88.75	-0.798148	194.994	0	
-147.235	-1.92892	198.286	0	
-81.354	-1.86538	187.905	0	
-86.25	-0.733115	186.872	0	
-146.587	-1.61178	205.882	0	
-88.125	-0.431516	195.258	0	
-145.763	-0.767062	225.276	0	
-156.602	-2.24656	197.78	0	
-81.875	-0.366631	184.356	0	
-149.044	-0.852035	229.172	0	
-79.375	-0.668155	188.569	0	
-73.75	-0.798148	189.352	0	
-153.697	-1.4167	218.182	0	
-80.625	-0.431516	190.057	0	
-155.521	-1.7694	202.848	0	
-85.625	-0.431516	189.976	0	
-156.807	-0.770603	225.86	0	
-92.1826	-0.445797	198.294	0	
-138.94	-0.283677	217.611	0	
-158.955	-1.03334	193.397	0	
-72.1505	-1.39816	188.687	0	
-20.625	-0.36089	228.094	0	
-73.125	-0.431516	201.215	0	
-72.3589	-0.730008	192.449	0	
-23.125	-0.431516	235.45	0	
-74.375	-0.366631	175.395	0	
-158.468	-1.4884	197.607	0	
-31.25	-0.798148	226.215	0	
-70.9005	-0.895475	194.314	0	
3.125	-0.668155	179.504	0	
-66.875	-0.366631	168.67	0	
30.7293	-2.1669	200.371	0	
-14.0777	-2.00504	210.75	0	
-65	-1.09967	201.324	0	
-8.15454	-3.52006	199.239	0	
-66.25	-0.798148	195.864	0	
-36.7915	-3.20198	185.246	0	
-18.0207	-2.1669	197.651	0	
-63.125	-0.431516	174.703	0	
-15.7444	-2.06993	204.008	0	
-60.625	-0.431516	179.019	0	
-59.375	-0.301598	165.057	0	
-14.375	-0.366631	220.139	0	
-61.875	-0.668155	171.785	0	
-13.125	-0.668155	260	0	
-46.875	-0.165467	197.142	0	
-58.125	-0.431516	162.214	0	
-33.125	-0.668155	190.564	0	
-54.2901	-0.472486	163.481	0	
-52.7145	-1.16743	181.32	0	
-41.6138	-1.76282	189.702	0	
-55.625	-0.366631	176.091	0	
-41.3142	-3.07241	194.513	0	
-58.75	-0.733115	183.034	0	
-44.375	-0.36089	198.133	0	
-62.5	-1.09967	200.312	0	
-6.875	-0.668155	201.75	0	
-78.75	-1.09967	173.461	0	
-153.335	-1.05714	225.784	0	
-39.2993	-1.90103	196.275	0	
-52.2496	-0.445897	176.746	0	
-56.875	-0.668155	171.408	0	
-49.0839	-1.20593	179.481	0	
-48.5629	-0.865366	170.519	0	
-54.8812	-2.67071	185.909	0	
-48.6944	-1.22041	176.149	0	
-38.1225	-0.734698	182.983	0	
-41.7968	-0.900766	198.412	0	
-41.0363	-0.901516	187.098	0	
-50.2374	-1.10296	170.3	0	
-41.7968	-0.46925	185.945	0	
-40.177	-0.404344	198.918	0	
-51.7134	-2.35879	187.913	0	
-43.125	-0.366631	159.932	0	
-53.5601	-2.41727	187.098	0	
-47.1505	-0.895475	185.118	0	
-52.9792	-4.16614	208.183	0	
-61.25	-1.09967	180.486	0	
-38.4426	-0.916578	198.689	0	
-62.7083	-2.01633	174.688	0	
-33.75	-1.09967	165.302	0	
-35	-0.798148	204.219	0	
-54.2901	-0.904002	169.76	0	
-38.7887	-0.749484	194.953	0	
-61.0417	-2.01633	181.37	0	
-57.5	-1.09967	195.963	0	
-26.354	-1.86538	201.558	0	
-63.5417	-2.01633	186.87	0	
-31.875	-0.431516	242.927	0	
-25	-1.09967	172.159	0	
-69.5161	-0.298492	175.592	0	
-32.5	-1.09967	216.402	0	
-63.75	-1.09967	178.779	0	
-34.375	-0.431516	257.573	0	
-58.5417	-2.01633	189.194	0	
-39.4815	-0.881992	209.851	0	
-51.0424	-1.9688	185.785	0	
-73.0207	-2.1669	182.836	0	
-25.625	-0.431516	232.706	0	
-71.0417	-2.01633	196.261	0	
-18.75	-0.798148	225.673	0	
-23.75	-1.09967	206.498	0	
-70.1411	-0.463959	210.028	0	
-24.375	-0.668155	260.217	0	
-67.5054	-1.48403	179.656	0	
-78.125	-0.431516	195.665	0	
-19.375	-0.366631	249.512	0	
-80	-1.09967	194.718	0	
-16.875	-0.668155	249.29	0	
-16.25	-1.09967	180.369	0	
93.5212	-2.84299	204.932	0	
-18.125	-0.431516	240.91	0	
-91.9643	-1.83306	191.209	0	
-17.5	-1.09967	190.856	0	
-75.625	-0.36089	197.383	0	
82.5446	-2.8545	197.599	0	
-15	-0.798148	193.5	0	
101.503	-2.80091	200.267	0	
-12.5	-1.09967	179.373	0	
-11.875	-0.431516	225.991	0	
83.125	-0.668155	224.539	0	
-7.5	-1.09967	236.834	0	
89.375	-0.668155	251.999	0	
81.875	-0.366631	227.872	0	
-8.125	-0.431516	227.035	0	
73.125	-0.431516	227.091	0	
-6.25	-1.09967	211.705	0	
-5.625	-0.431516	227.323	0	
66.6193	-3.06027	201.83	0	
1.14595	-1.86538	186.449	0	
75.625	-0.36089	221.94	0	
-9.375	-0.366631	215.739	0	
80.5056	-2.06993	213.164	0	
-15.625	-0.431516	256.664	0	
98.8911	-0.730008	215.73	0	
-26.875	-0.366631	253.936	0	
-67.5	-0.727521	224.56	0	
-52.7406	-2.01694	187.502	0	
-37.3993	-0.785793	197.677	0	
-137.558	-3.10925	190.203	0	
-5	-0.798148	185.072	0	
-3.125	-0.668155	217.979	0	
63.125	-0.668155	212.269	0	
2.5	-1.09967	183.322	0	
0.625	-0.366631	180.301	0	
