Clifton with layers specified
 2
 1 
 392 
 1 
 0 
 3             2             58.63305 
 5             2             56.77204 
 7             2             54.79331 
 9             2             56.29827 
 11            2             52.47671 
 13            2             53.22421 
 15            2             52.04576 
 17            2             52.26772 
 19            2             52.2873 
 21            2             52.59035 
 23            2             54.56827 
 25            2             53.70128 
 27            2             55.51281 
 29            2             54.12727 
 31            2             55.14744 
 33            2             53.76169 
 35            2             57.18673 
 37            2             56.32275 
 39            2             56.106 
 41            2             55.58757 
 43            2             55.69329 
 45            2             56.0005 
 47            2             56.4286 
 49            2             56.33902 
 51            2             58.72137 
 53            2             54.04369 
 55            2             57.6951 
 57            2             60.35306 
 59            2             59.75505 
 61            2             65.93584 
 63            2             64.57363 
 65            2             68.33895 
 67            2             67.01321 
 69            2             68.31139 
 71            2             71.24096 
 73            2             77.06842 
 75            2             86.86575 
 77            2             87.67114 
 79            2             95.55095 
 81            2             99.40174 
 83            2             100.2069 
 85            2             109.4498 
 87            2             108.6327 
 89            2             112.4537 
 91            2             124.233 
 93            2             120.1579 
 95            2             127.6189 
 6             4             58.79476 
 8             4             58.66793 
 10            4             58.33865 
 12            4             57.11209 
 14            4             56.98734 
 16            4             57.22529 
 18            4             56.3852 
 20            4             56.38302 
 22            4             57.02458 
 24            4             56.73224 
 26            4             56.8098 
 28            4             57.5622 
 30            4             57.10785 
 32            4             56.58109 
 34            4             58.28645 
 36            4             58.73157 
 38            4             57.87771 
 40            4             56.7919 
 42            4             57.68535 
 44            4             57.705 
 46            4             56.21395 
 48            4             56.44547 
 50            4             58.32898 
 52            4             56.87547 
 54            4             56.53651 
 56            4             59.26889 
 58            4             60.63691 
 60            4             60.52871 
 62            4             62.18248 
 64            4             63.69989 
 66            4             65.12218 
 68            4             66.51951 
 70            4             66.56261 
 72            4             72.69708 
 74            4             78.92086 
 76            4             78.4649 
 78            4             78.96217 
 80            4             84.94347 
 82            4             90.72298 
 84            4             93.34496 
 86            4             93.90854 
 88            4             94.13931 
 90            4             98.48999 
 92            4             100.0546 
 9             6             54.97364 
 11            6             54.31786 
 13            6             53.71487 
 15            6             53.74431 
 17            6             53.76874 
 19            6             53.96402 
 21            6             53.97676 
 23            6             53.86769 
 25            6             54.61146 
 27            6             53.59784 
 29            6             53.19454 
 31            6             52.25746 
 33            6             52.86973 
 35            6             53.37617 
 37            6             54.03946 
 39            6             52.86464 
 41            6             52.50861 
 43            6             51.43629 
 45            6             51.98651 
 47            6             52.61375 
 49            6             52.96209 
 51            6             52.00939 
 53            6             51.95266 
 55            6             52.32938 
 57            6             53.16684 
 59            6             54.46497 
 61            6             54.96791 
 63            6             56.33669 
 65            6             57.38284 
 67            6             58.07579 
 69            6             59.01129 
 71            6             62.58448 
 73            6             65.49659 
 75            6             66.94849 
 77            6             67.49148 
 79            6             68.1853 
 81            6             70.26109 
 83            6             74.1657 
 85            6             75.419 
 87            6             74.3062 
 89            6             74.69589 
 12            8             48.18057 
 14            8             47.59915 
 16            8             47.35813 
 18            8             47.69239 
 20            8             48.26155 
 22            8             48.64915 
 24            8             48.38762 
 26            8             47.83284 
 28            8             47.03381 
 30            8             46.43887 
 32            8             46.34211 
 34            8             46.25385 
 36            8             46.5186 
 38            8             46.32713 
 40            8             45.63633 
 42            8             45.92486 
 44            8             45.5724 
 46            8             45.29297 
 48            8             46.35558 
 50            8             45.38591 
 52            8             45.65071 
 54            8             45.72752 
 56            8             45.13197 
 58            8             46.5107 
 60            8             47.42498 
 62            8             48.68991 
 64            8             49.50331 
 66            8             49.33356 
 68            8             50.14781 
 70            8             52.11002 
 72            8             54.29718 
 74            8             54.3869 
 76            8             55.96825 
 78            8             57.89267 
 80            8             57.29506 
 82            8             58.52863 
 84            8             57.81113 
 86            8             58.36677 
 15            10            41.02417 
 17            10            40.9102 
 19            10            41.37899 
 21            10            41.45627 
 23            10            41.5989 
 25            10            41.38998 
 27            10            40.70932 
 29            10            40.00888 
 31            10            40.24531 
 33            10            40.02684 
 35            10            39.67756 
 37            10            39.03247 
 39            10            39.63358 
 41            10            39.43233 
 43            10            39.45507 
 45            10            39.38213 
 47            10            39.24503 
 49            10            38.62859 
 51            10            38.80413 
 53            10            39.37075 
 55            10            39.28574 
 57            10            39.3847 
 59            10            40.39008 
 61            10            40.89594 
 63            10            41.55598 
 65            10            42.14208 
 67            10            42.12267 
 69            10            43.17278 
 71            10            44.39843 
 73            10            45.17215 
 75            10            45.91802 
 77            10            47.00187 
 79            10            47.21518 
 81            10            47.29982 
 83            10            47.45414 
 18            12            35.21949 
 20            12            35.04668 
 22            12            35.06289 
 24            12            34.93758 
 26            12            34.78188 
 28            12            34.63757 
 30            12            34.49861 
 32            12            34.42072 
 34            12            33.85033 
 36            12            33.96336 
 38            12            34.01568 
 40            12            34.12169 
 42            12            34.00385 
 44            12            33.80593 
 46            12            33.98266 
 48            12            33.31327 
 50            12            33.20462 
 52            12            33.33702 
 54            12            33.8578 
 56            12            34.40097 
 58            12            33.92905 
 60            12            34.77351 
 62            12            35.21466 
 64            12            35.11567 
 66            12            35.34752 
 68            12            35.94739 
 70            12            37.60072 
 72            12            37.60381 
 74            12            37.66978 
 76            12            38.34317 
 78            12            38.6348 
 80            12            39.43531 
 21            14            29.97235 
 23            14            29.80548 
 25            14            29.61055 
 27            14            29.60897 
 29            14            29.75315 
 31            14            29.69421 
 33            14            29.89178 
 35            14            29.67319 
 37            14            29.59824 
 39            14            29.80346 
 41            14            29.67934 
 43            14            29.4202 
 45            14            29.61618 
 47            14            28.9327 
 49            14            28.93472 
 51            14            29.33039 
 53            14            29.22571 
 55            14            29.28676 
 57            14            29.61055 
 59            14            29.77065 
 61            14            30.05495 
 63            14            30.0539 
 65            14            29.84815 
 67            14            30.83441 
 69            14            31.68107 
 71            14            31.77088 
 73            14            32.01049 
 75            14            31.97249 
 77            14            32.19522 
 24            16            25.91548 
 26            16            25.67732 
 28            16            25.76066 
 30            16            26.14117 
 32            16            26.23034 
 34            16            26.37812 
 36            16            26.32775 
 38            16            26.27085 
 40            16            26.28312 
 42            16            26.21164 
 44            16            26.11071 
 46            16            25.89607 
 48            16            25.84802 
 50            16            25.92312 
 52            16            25.74246 
 54            16            25.86501 
 56            16            26.0146 
 58            16            25.95187 
 60            16            25.93719 
 62            16            26.13303 
 64            16            26.27025 
 66            16            26.67609 
 68            16            27.31758 
 70            16            27.29597 
 72            16            27.46657 
 74            16            27.78917 
 27            18            23.24614 
 29            18            23.37156 
 31            18            23.51531 
 33            18            23.57277 
 35            18            23.6249 
 37            18            23.78392 
 39            18            23.69615 
 41            18            23.55953 
 43            18            23.80303 
 45            18            23.53386 
 47            18            23.51011 
 49            18            23.20135 
 51            18            23.34318 
 53            18            23.39068 
 55            18            23.23698 
 57            18            23.30891 
 59            18            23.20067 
 61            18            23.11099 
 63            18            23.38016 
 65            18            23.75349 
 67            18            24.16121 
 69            18            24.22455 
 71            18            24.33086 
 30            20            21.53197 
 32            20            21.46085 
 34            20            21.48498 
 36            20            21.70275 
 38            20            21.63313 
 40            20            21.66606 
 42            20            21.93812 
 44            20            21.85518 
 46            20            21.64997 
 48            20            21.64633 
 50            20            21.56201 
 52            20            21.40367 
 54            20            21.40958 
 56            20            21.3289 
 58            20            21.35604 
 60            20            21.42931 
 62            20            21.09291 
 64            20            21.4572 
 66            20            21.88974 
 68            20            22.01942 
 33            22            20.17828 
 35            22            20.12754 
 37            22            20.28955 
 39            22            20.10653 
 41            22            20.41216 
 43            22            20.3371 
 45            22            20.49441 
 47            22            20.34844 
 49            22            20.28872 
 51            22            20.14206 
 53            22            20.067 
 55            22            20.1404 
 57            22            20.05566 
