LANDFILL SURVEY
3.0
1
334
1
0
   93.00  30.0     52.2  
   96.00  30.0     52.6  
   99.00  30.0     52.8  
  102.00  30.0     51.8  
   54.00  36.0     47.3  
   57.00  36.0     49.5  
   60.00  36.0     49.3  
   63.00  36.0     49.1  
   66.00  36.0     50.2  
   69.00  36.0     51.1  
   72.00  36.0     51.8  
   75.00  36.0     51.3  
   78.00  36.0     51.8  
   81.00  36.0     51.8  
   84.00  36.0     51.1  
   87.00  36.0     52.0  
   90.00  36.0     53.2  
   93.00  36.0     53.4  
   63.00  42.0     48.3  
   66.00  42.0     50.7  
   69.00  42.0     52.3  
   72.00  42.0     52.5  
   75.00  42.0     53.6  
   78.00  42.0     53.0  
   81.00  42.0     54.6  
   84.00  42.0     53.8  
   72.00  48.0     50.4  
   75.00  48.0     52.5  
0
0
0
0
0
