Floating electrodes survey
   2.00
11
0
Type of measurement (0=app.resistivity, 1=resistance)
0
942
1
0
4   38.000,0.0   36.000,0.0   42.000,0.0   44.000,0.0     2.58163
4   40.000,0.0   38.000,0.0   44.000,0.0   46.000,0.0     2.51815
4   42.000,0.0   40.000,0.0   46.000,0.0   48.000,0.0     2.50812
4   44.000,0.0   42.000,0.0   48.000,0.0   50.000,0.0     2.59328
4   46.000,0.0   44.000,0.0   50.000,0.0   52.000,0.0     2.74602
4   48.000,0.0   46.000,0.0   52.000,0.0   54.000,0.0     2.82905
4   50.000,0.0   48.000,0.0   54.000,0.0   56.000,0.0     2.81822
4   52.000,0.0   50.000,0.0   56.000,0.0   58.000,0.0     2.81695
4   54.000,0.0   52.000,0.0   58.000,0.0   60.000,0.0     2.82498
4   56.000,0.0   54.000,0.0   60.000,0.0   62.000,0.0     2.73838
4   58.000,0.0   56.000,0.0   62.000,0.0   64.000,0.0     2.58006
4   60.000,0.0   58.000,0.0   64.000,0.0   66.000,0.0     2.48552
4   62.000,0.0   60.000,0.0   66.000,0.0   68.000,0.0     2.47724
4   64.000,0.0   62.000,0.0   68.000,0.0   70.000,0.0     2.49708
4   66.000,0.0   64.000,0.0   70.000,0.0   72.000,0.0     2.50896
4   68.000,0.0   66.000,0.0   72.000,0.0   74.000,0.0     2.50417
4   70.000,0.0   68.000,0.0   74.000,0.0   76.000,0.0     2.46930
4   72.000,0.0   70.000,0.0   76.000,0.0   78.000,0.0     2.49761
4   74.000,0.0   72.000,0.0   78.000,0.0   80.000,0.0     2.66239
4   76.000,0.0   74.000,0.0   80.000,0.0   82.000,0.0     2.92586
4   78.000,0.0   76.000,0.0   82.000,0.0   84.000,0.0     3.08464
4   80.000,0.0   78.000,0.0   84.000,0.0   86.000,0.0     3.08101
4   82.000,0.0   80.000,0.0   86.000,0.0   88.000,0.0     3.10325
4   84.000,0.0   82.000,0.0   88.000,0.0   90.000,0.0     3.12853
4   86.000,0.0   84.000,0.0   90.000,0.0   92.000,0.0     2.95508
4   88.000,0.0   86.000,0.0   92.000,0.0   94.000,0.0     2.67009
4   90.000,0.0   88.000,0.0   94.000,0.0   96.000,0.0     2.50310
4   92.000,0.0   90.000,0.0   96.000,0.0   98.000,0.0     2.48013
4   94.000,0.0   92.000,0.0   98.000,0.0  100.000,0.0     2.52358
4   96.000,0.0   94.000,0.0  100.000,0.0  102.000,0.0     2.54147
4   98.000,0.0   96.000,0.0  102.000,0.0  104.000,0.0     2.54864
4  100.000,0.0   98.000,0.0  104.000,0.0  106.000,0.0     2.55219
4  102.000,0.0  100.000,0.0  106.000,0.0  108.000,0.0     2.55469
4    4.000,0.0    0.000,0.0    8.000,0.0   12.000,0.0     3.03406
4    6.000,0.0    2.000,0.0   10.000,0.0   14.000,0.0     3.05746
4    8.000,0.0    4.000,0.0   12.000,0.0   16.000,0.0     3.09362
