Time lapse data - general array format
   1.00
11
0
Type of measurements (0=app.resistivity,1=resistance)
0
368
1
0
Time sequence data
Number of time sections
3
Time unit
Hours
Second time section interval
1.0
Second time section interval
2.0
4      20.00 0.00      29.00 0.00      24.00 0.00      25.00 0.00     10.388  11.082  12.214
4      21.00 0.00      30.00 0.00      25.00 0.00      26.00 0.00     10.288  11.693  12.262
4      22.00 0.00      31.00 0.00      26.00 0.00      27.00 0.00     10.225  11.628  12.193
4      23.00 0.00      32.00 0.00      27.00 0.00      28.00 0.00     10.184  10.881  12.000
4      24.00 0.00      33.00 0.00      28.00 0.00      29.00 0.00     10.155  10.487  11.405
4      25.00 0.00      34.00 0.00      29.00 0.00      30.00 0.00     10.135  10.479  11.075
4      26.00 0.00      35.00 0.00      30.00 0.00      31.00 0.00     10.120  10.535  10.907
4      27.00 0.00      36.00 0.00      31.00 0.00      32.00 0.00     10.109  10.443  10.741
4      28.00 0.00      37.00 0.00      32.00 0.00      33.00 0.00     10.100  10.283  10.533
4      29.00 0.00      38.00 0.00      33.00 0.00      34.00 0.00     10.094  10.186  10.324
4      30.00 0.00      39.00 0.00      34.00 0.00      35.00 0.00     10.088  10.137  10.207
4      31.00 0.00      40.00 0.00      35.00 0.00      36.00 0.00     10.082  10.110  10.146
4       0.00 0.00      11.00 0.00       5.00 0.00       6.00 0.00     28.140  28.143  28.145
4       1.00 0.00      12.00 0.00       6.00 0.00       7.00 0.00     27.966  27.970  27.973
4       2.00 0.00      13.00 0.00       7.00 0.00       8.00 0.00     27.719  27.724  27.728
4       3.00 0.00      14.00 0.00       8.00 0.00       9.00 0.00     27.360  27.365  27.371
4       4.00 0.00      15.00 0.00       9.00 0.00      10.00 0.00     26.815  26.823  26.830
4       5.00 0.00      16.00 0.00      10.00 0.00      11.00 0.00     25.957  25.967  25.977
4       6.00 0.00      17.00 0.00      11.00 0.00      12.00 0.00     24.716  24.728  24.742
4       7.00 0.00      18.00 0.00      12.00 0.00      13.00 0.00     23.721  23.737  23.754
4       8.00 0.00      19.00 0.00      13.00 0.00      14.00 0.00     23.226  23.247  23.271
4       9.00 0.00      20.00 0.00      14.00 0.00      15.00 0.00     23.045  23.074  23.108
