Bipole-bipole borehole test
1.0
13
739
2
0
Surface Electrodes
16
0.0,  0.0
1.0,  0.0
2.0,  0.0
3.0,  0.0
4.0,  0.0
5.0,  0.0
6.0,  0.0
7.0,  0.0
8.0,  0.0
9.0,  0.0
10.0, 0.0
11.0, 0.0
12.0, 0.0
13.0, 0.0
14.0, 0.0
15.0, 0.0
Borehole 1 Electrodes
11
  4.0 1.0
  4.0 2.0
  4.0 3.0
  4.0 4.0
  4.0 5.0
  4.0 6.0
  4.0 7.0
  4.0 8.0
  4.0 9.0
  4.0 10.0
  4.0 11.0
Borehole 2 Electrodes
11
11.0 1.0,
11.0 2.0,
11.0 3.0,
11.0 4.0,
11.0 5.0,
11.0 6.0,
11.0 7.0,
11.0 8.0,
11.0 9.0,
11.0 10.0
11.0 11.0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
Measured Data
4    5.000    0.000    4.000    2.000    4.000    4.000    4.000    3.000   3.140750      0.039091 
4    5.000    0.000    4.000    3.000    4.000    5.000    4.000    4.000   3.553503      0.077441 
4    5.000    0.000    4.000    4.000    4.000    6.000    4.000    5.000   3.534955      0.092669 
4    5.000    0.000    4.000    5.000    4.000    7.000    4.000    6.000   3.735239      0.030229 
4    5.000    0.000    4.000    6.000    4.000    8.000    4.000    7.000   3.750800      0.020280 
4    5.000    0.000    4.000    7.000    4.000    9.000    4.000    8.000   3.877728      0.035258 
4    5.000    0.000    4.000    8.000    4.000   10.000    4.000    9.000   3.947821      0.046519 
4    5.000    0.000    4.000    9.000    4.000   11.000    4.000   10.000   4.047751      0.087561 
4    5.000    0.000   11.000    1.000    4.000   11.000   11.000    3.000   3.419983      0.053343 
4    5.000    0.000   11.000    2.000    4.000   11.000   11.000    4.000   2.947422      0.067699 
4    5.000    0.000   11.000    3.000    4.000   11.000   11.000    5.000   2.742692      0.093445 
4    5.000    0.000   11.000    4.000    4.000   11.000   11.000    6.000   2.647927      0.055730
4    5.000    0.000   11.000    5.000    4.000   11.000   11.000    7.000   2.607944      0.033700 
4    5.000    0.000   11.000    6.000    4.000   11.000   11.000    8.000   2.788101      0.034819 
4    5.000    0.000   11.000    7.000    4.000   11.000   11.000    9.000   2.929733      0.061876 
4    5.000    0.000   11.000    8.000    4.000   11.000   11.000   10.000   2.872699      0.068249 
4    5.000    0.000   11.000    9.000    4.000   11.000   11.000   11.000   2.907860      0.044023 
4    6.000    0.000    4.000    1.000    4.000    3.000    4.000    0.000   6.496050      0.072936 
4    6.000    0.000    4.000    2.000    4.000    4.000    4.000    3.000   3.591669      0.072839 
4    6.000    0.000    4.000    3.000    4.000    5.000    4.000    4.000   3.677817      0.050041 
4    6.000    0.000    4.000    4.000    4.000    6.000    4.000    5.000   3.642061      0.058403 
4    6.000    0.000    4.000    5.000    4.000    7.000    4.000    6.000   3.668645      0.072008 
4    6.000    0.000    4.000    6.000    4.000    8.000    4.000    7.000   3.747974      0.041081 
4    6.000    0.000    4.000    7.000    4.000    9.000    4.000    8.000   3.913164      0.060564 
4    6.000    0.000    4.000    8.000    4.000   10.000    4.000    9.000   3.851370      0.056212 
4    6.000    0.000    4.000    9.000    4.000   11.000    4.000   10.000   3.997000      0.032619 
4    6.000    0.000   11.000    1.000    4.000   11.000   11.000    3.000   3.255279      0.043120 
4    6.000    0.000   11.000    2.000    4.000   11.000   11.000    4.000   2.620680      0.060491 
4    6.000    0.000   11.000    3.000    4.000   11.000   11.000    5.000   2.590397      0.097967 
4    6.000    0.000   11.000    4.000    4.000   11.000   11.000    6.000   2.414349      0.049992 
4    6.000    0.000   11.000    5.000    4.000   11.000   11.000    7.000   2.502254      0.033877 
4    6.000    0.000   11.000    6.000    4.000   11.000   11.000    8.000   2.716836      0.051054 
4    6.000    0.000   11.000    7.000    4.000   11.000   11.000    9.000   2.866945      0.072185 
4    6.000    0.000   11.000    8.000    4.000   11.000   11.000   10.000   2.958198      0.078961 
4    6.000    0.000   11.000    9.000    4.000   11.000   11.000   11.000   2.994751      0.095618 
4    7.000    0.000    4.000    1.000    4.000    3.000    5.000    0.000   1.035416      0.020920 
4    7.000    0.000    4.000    2.000    4.000    4.000    4.000    3.000   3.778793      0.033559 
4    7.000    0.000    4.000    3.000    4.000    5.000    4.000    4.000   3.699580      0.074572 
4    7.000    0.000    4.000    4.000    4.000    6.000    4.000    5.000   3.745213      0.028463 
4    7.000    0.000    4.000    5.000    4.000    7.000    4.000    6.000   3.724992      0.052434 
4    7.000    0.000    4.000    6.000    4.000    8.000    4.000    7.000   3.906268      0.097211 
4    7.000    0.000    4.000    7.000    4.000    9.000    4.000    8.000   3.895199      0.030564 
4    7.000    0.000    4.000    8.000    4.000   10.000    4.000    9.000   3.936294      0.020847 
4    7.000    0.000    4.000    9.000    4.000   11.000    4.000   10.000   3.918214      0.051622 
4    7.000    0.000   11.000    1.000    4.000   11.000   11.000    3.000   2.834859      0.029024 
4    7.000    0.000   11.000    2.000    4.000   11.000   11.000    4.000   2.503224      0.057994 
4    7.000    0.000   11.000    3.000    4.000   11.000   11.000    5.000   2.240228      0.084240 
4    7.000    0.000   11.000    4.000    4.000   11.000   11.000    6.000   2.312251      0.024721 
4    7.000    0.000   11.000    5.000    4.000   11.000   11.000    7.000   2.365594      0.069481 
4    7.000    0.000   11.000    6.000    4.000   11.000   11.000    8.000   2.532415      0.050853 
4    7.000    0.000   11.000    7.000    4.000   11.000   11.000    9.000   2.814905      0.089001 
4    7.000    0.000   11.000    8.000    4.000   11.000   11.000   10.000   2.843462      0.022806 
4    7.000    0.000   11.000    9.000    4.000   11.000   11.000   11.000   2.946019      0.097638 
4    8.000    0.000    4.000    1.000    6.000    0.000    4.000    3.000   3.363225      0.024544 
4    8.000    0.000    4.000    2.000    6.000    0.000    4.000    4.000   4.554818      0.059941 
4    8.000    0.000    4.000    3.000    6.000    0.000    4.000    5.000   5.635834      0.048839 
4    8.000    0.000    4.000    4.000    6.000    0.000    4.000    6.000   6.354280      0.023856 
4    8.000    0.000    4.000    5.000    6.000    0.000    4.000    7.000   6.933737      0.024019 
4    8.000    0.000    4.000    6.000    6.000    0.000    4.000    8.000   7.466785      0.025380 
4    8.000    0.000    4.000    7.000    6.000    0.000    4.000    9.000   7.778080      0.080383 
4    8.000    0.000    4.000    8.000    6.000    0.000    4.000   10.000   8.231396      0.038845 
4    8.000    0.000    4.000    9.000    6.000    0.000    4.000   11.000   8.394322      0.030564 
4    8.000    0.000   11.000    1.000    6.000    0.000   11.000    3.000   6.630293      0.071331 
4    8.000    0.000   11.000    2.000    6.000    0.000   11.000    4.000   6.697133      0.055907 
4    8.000    0.000   11.000    3.000    6.000    0.000   11.000    5.000   6.870261      0.042198 
4    8.000    0.000   11.000    4.000    6.000    0.000   11.000    6.000   7.048122      0.030770 
4    8.000    0.000   11.000    5.000    6.000    0.000   11.000    7.000   7.410252      0.040916 
4    8.000    0.000   11.000    6.000    6.000    0.000   11.000    8.000   7.620399      0.080938 
4    8.000    0.000   11.000    7.000    6.000    0.000   11.000    9.000   8.129218      0.092566 
4    8.000    0.000   11.000    8.000    6.000    0.000   11.000   10.000   8.352354      0.030263 
4    8.000    0.000   11.000    9.000    6.000    0.000   11.000   11.000   8.570693      0.048051 
4    9.000    0.000    4.000    1.000    7.000    0.000    4.000    3.000   5.807940      0.035806
4    9.000    0.000    4.000    2.000    7.000    0.000    4.000    4.000   5.914783      0.027573 
4    9.000    0.000    4.000    3.000    7.000    0.000    4.000    5.000   6.406540      0.056334 
4    9.000    0.000    4.000    4.000    7.000    0.000    4.000    6.000   6.744884      0.062420 
4    9.000    0.000    4.000    5.000    7.000    0.000    4.000    7.000   7.174680      0.039579 
4    9.000    0.000    4.000    6.000    7.000    0.000    4.000    8.000   7.562726      0.043437 
4    9.000    0.000    4.000    7.000    7.000    0.000    4.000    9.000   8.009594      0.036802 
4    9.000    0.000    4.000    8.000    7.000    0.000    4.000   10.000   8.235187      0.041417 
4    9.000    0.000    4.000    9.000    7.000    0.000    4.000   11.000   8.522149      0.033077 
4    9.000    0.000   11.000    1.000    7.000    0.000   11.000    3.000   5.420528      0.036312 
4    9.000    0.000   11.000    2.000    7.000    0.000   11.000    4.000   5.798305      0.038682 
4    9.000    0.000   11.000    3.000    7.000    0.000   11.000    5.000   6.293380      0.031093 
4    9.000    0.000   11.000    4.000    7.000    0.000   11.000    6.000   6.794055      0.033138 
4    9.000    0.000   11.000    5.000    7.000    0.000   11.000    7.000   7.133728      0.022414 
4    9.000    0.000   11.000    6.000    7.000    0.000   11.000    8.000   7.570069      0.021329 
4    9.000    0.000   11.000    7.000    7.000    0.000   11.000    9.000   7.885569      0.036831 
4    9.000    0.000   11.000    8.000    7.000    0.000   11.000   10.000   8.160321      0.073919 
4    9.000    0.000   11.000    9.000    7.000    0.000   11.000   11.000   8.405092      0.048808 
4   10.000    0.000    4.000    1.000    8.000    0.000    4.000    3.000   7.096636      0.092853 
4   10.000    0.000    4.000    2.000    8.000    0.000    4.000    4.000   7.002990      0.095422 
4   10.000    0.000    4.000    3.000    8.000    0.000    4.000    5.000   6.954125      0.077099 
