Borehole test with IP data
1.0
12
703
2
1
Chargeability
msec
0.1,1.0
Surface Electrodes
16
0.0,  0.0
1.0,  0.0
2.0,  0.0
3.0,  0.0
4.0,  0.0
5.0,  0.0
6.0,  0.0
7.0,  0.0
8.0,  0.0
9.0,  0.0
10.0, 0.0
11.0, 0.0
12.0, 0.0
13.0, 0.0
14.0, 0.0
15.0, 0.0
Borehole 1 Electrodes
11
  4.0 1.0
  4.0 2.0
  4.0 3.0
  4.0 4.0
  4.0 5.0
  4.0 6.0
  4.0 7.0
  4.0 8.0
  4.0 9.0
  4.0 10.0
  4.0 11.0
Borehole 2 Electrodes
11
11.0 1.0
11.0 2.0
11.0 3.0
11.0 4.0
11.0 5.0
11.0 6.0
11.0 7.0
11.0 8.0
11.0 9.0
11.0 10.0
11.0 11.0
Measured Data
2    5.00    0.00   11.00    3.00  102.3504    0.4846
2    5.00    0.00   11.00    4.00   98.8647   -1.2109
2    5.00    0.00   11.00    5.00   95.8451   -2.5921
2    5.00    0.00   11.00    6.00   94.0554   -3.3391
2    5.00    0.00   11.00    7.00   93.4974   -3.5255
2    5.00    0.00   11.00    8.00   93.7162   -3.3450
2    5.00    0.00   11.00    9.00   94.2481   -3.0077
2    5.00    0.00   11.00   10.00   94.8358   -2.6430
2    5.00    0.00   11.00   11.00   95.3744   -2.3068
2    6.00    0.00    7.00    0.00  105.4912    1.7444
2    6.00    0.00    8.00    0.00  108.2216    3.1681
2    6.00    0.00    9.00    0.00  109.8505    3.7831
2    6.00    0.00   10.00    0.00  109.4980    3.6449
2    6.00    0.00   11.00    0.00  108.2205    3.1395
2    6.00    0.00   12.00    0.00  106.6669    2.5526
2    6.00    0.00   13.00    0.00  105.2307    2.0201
2    6.00    0.00   14.00    0.00  103.9796    1.5762
2    6.00    0.00   15.00    0.00  102.9101    1.2185
2    6.00    0.00    4.00    1.00  105.9531    2.2330
2    6.00    0.00    4.00    2.00  107.3072    2.6318
2    6.00    0.00    4.00    3.00  108.2617    2.7719
2    6.00    0.00    4.00    4.00  107.6170    2.3970
2    6.00    0.00    4.00    5.00  105.4984    1.6353
2    6.00    0.00    4.00    6.00  102.8101    0.6430
2    6.00    0.00    4.00    7.00  100.5861   -0.2662
2    6.00    0.00    4.00    8.00   99.2473   -0.8275
2    6.00    0.00    4.00    9.00   98.5774   -1.0834
2    6.00    0.00    4.00   10.00   98.2860   -1.1580
2    6.00    0.00    4.00   11.00   98.1864   -1.1417
2    6.00    0.00   11.00    1.00  108.0241    3.0387
2    6.00    0.00   11.00    2.00  107.1355    2.5821
2    6.00    0.00   11.00    3.00  104.8335    1.4534
2    6.00    0.00   11.00    4.00  101.3178   -0.2030
2    6.00    0.00   11.00    5.00   97.9473   -1.6801
2    6.00    0.00   11.00    6.00   95.6127   -2.6523
2    6.00    0.00   11.00    7.00   94.5227   -3.0980
2    6.00    0.00   11.00    8.00   94.3547   -3.1157
2    6.00    0.00   11.00    9.00   94.6415   -2.9035
2    6.00    0.00   11.00   10.00   95.0815   -2.6125
2    6.00    0.00   11.00   11.00   95.5337   -2.3188
2    7.00    0.00    8.00    0.00  105.8931    1.9419
2    7.00    0.00    9.00    0.00  108.2234    3.1659
2    7.00    0.00   10.00    0.00  109.3314    3.5318
2    7.00    0.00   11.00    0.00  108.9272    3.3589
2    7.00    0.00   12.00    0.00  107.9595    2.9867
2    7.00    0.00   13.00    0.00  106.7998    2.5777
2    7.00    0.00   14.00    0.00  105.6914    2.1993
2    7.00    0.00   15.00    0.00  104.6663    1.8716
2    7.00    0.00    4.00    1.00  108.2348    3.0286
2    7.00    0.00    4.00    2.00  108.6406    3.0915
2    7.00    0.00    4.00    3.00  108.2353    2.7123
2    7.00    0.00    4.00    4.00  106.2070    1.7620
2    7.00    0.00    4.00    5.00  103.2580    0.6128
2    7.00    0.00    4.00    6.00  100.3842   -0.4937
2    7.00    0.00    4.00    7.00   98.3531   -1.3342
2    7.00    0.00    4.00    8.00   97.3194   -1.7626
2    7.00    0.00    4.00    9.00   96.9405   -1.8792
2    7.00    0.00    4.00   10.00   96.8950   -1.8310
2    7.00    0.00    4.00   11.00   96.9954   -1.7122
2    7.00    0.00   11.00    1.00  108.9653    3.3388
2    7.00    0.00   11.00    2.00  108.6393    3.0979
2    7.00    0.00   11.00    3.00  107.0549    2.2627
2    7.00    0.00   11.00    4.00  103.9893    0.8489
2    7.00    0.00   11.00    5.00  100.5898   -0.5591
2    7.00    0.00   11.00    6.00   97.8417   -1.6649
2    7.00    0.00   11.00    7.00   96.2197   -2.3454
2    7.00    0.00   11.00    8.00   95.6064   -2.5796
2    7.00    0.00   11.00    9.00   95.5703   -2.5271
2    7.00    0.00   11.00   10.00   95.7891   -2.3464
2    7.00    0.00   11.00   11.00   96.0899   -2.1271
2    8.00    0.00    9.00    0.00  105.4928    1.7418
2    8.00    0.00   10.00    0.00  107.1581    2.6633
2    8.00    0.00   11.00    0.00  108.0299    2.9388
2    8.00    0.00   12.00    0.00  107.8519    2.8763
2    8.00    0.00   13.00    0.00  107.2767    2.6815
2    8.00    0.00   14.00    0.00  106.4994    2.4440
2    8.00    0.00   15.00    0.00  105.6895    2.2076
2    8.00    0.00    4.00    1.00  108.9401    3.3448
2    8.00    0.00    4.00    2.00  108.5925    3.1056
2    8.00    0.00    4.00    3.00  106.9944    2.2682
2    8.00    0.00    4.00    4.00  103.9307    0.8523
2    8.00    0.00    4.00    5.00  100.5383   -0.5571
2    8.00    0.00    4.00    6.00   97.7922   -1.6635
2    8.00    0.00    4.00    7.00   96.1718   -2.3460
2    8.00    0.00    4.00    8.00   95.5576   -2.5845
2    8.00    0.00    4.00    9.00   95.5199   -2.5338
2    8.00    0.00    4.00   10.00   95.7363   -2.3542
2    8.00    0.00    4.00   11.00   96.0344   -2.1347
2    8.00    0.00   11.00    1.00  108.3106    3.0163
2    8.00    0.00   11.00    2.00  108.7325    3.0801
2    8.00    0.00   11.00    3.00  108.3099    2.7037
2    8.00    0.00   11.00    4.00  106.2757    1.7531
2    8.00    0.00   11.00    5.00  103.3211    0.6067
2    8.00    0.00   11.00    6.00  100.4414   -0.4993
2    8.00    0.00   11.00    7.00   98.4104   -1.3398
2    8.00    0.00   11.00    8.00   97.3769   -1.7652
2    8.00    0.00   11.00    9.00   96.9974   -1.8785
2    8.00    0.00   11.00   10.00   96.9547   -1.8282
2    8.00    0.00   11.00   11.00   97.0586   -1.7080
2    9.00    0.00   10.00    0.00  104.5964    1.3210
2    9.00    0.00   11.00    0.00  105.6721    2.0139
2    9.00    0.00   12.00    0.00  106.4559    2.2913
2    9.00    0.00   13.00    0.00  106.4962    2.3444
2    9.00    0.00   14.00    0.00  106.2187    2.2890
2    9.00    0.00   15.00    0.00  105.7195    2.1833
2    9.00    0.00    4.00    1.00  107.9916    3.0405
2    9.00    0.00    4.00    2.00  107.0957    2.5859
2    9.00    0.00    4.00    3.00  104.7849    1.4543
2    9.00    0.00    4.00    4.00  101.2737   -0.2033
2    9.00    0.00    4.00    5.00   97.9049   -1.6811
2    9.00    0.00    4.00    6.00   95.5755   -2.6569
2    9.00    0.00    4.00    7.00   94.4824   -3.1046
2    9.00    0.00    4.00    8.00   94.3135   -3.1264
2    9.00    0.00    4.00    9.00   94.5988   -2.9141
2    9.00    0.00    4.00   10.00   95.0382   -2.6224
2    9.00    0.00    4.00   11.00   95.4890   -2.3262
2    9.00    0.00   11.00    1.00  106.2533    2.2179
2    9.00    0.00   11.00    2.00  107.4822    2.6164
2    9.00    0.00   11.00    3.00  108.3608    2.7599
2    9.00    0.00   11.00    4.00  107.6811    2.3858
2    9.00    0.00   11.00    5.00  105.5639    1.6237
2    9.00    0.00   11.00    6.00  102.8811    0.6319
2    9.00    0.00   11.00    7.00  100.6466   -0.2773
2    9.00    0.00   11.00    8.00   99.3081   -0.8373
2    9.00    0.00   11.00    9.00   98.6409   -1.0904
2    9.00    0.00   11.00   10.00   98.3511   -1.1636
2    9.00    0.00   11.00   11.00   98.2557   -1.1464
2   10.00    0.00   11.00    0.00  103.6947    0.9378
2   10.00    0.00   12.00    0.00  104.3058    1.4749
2   10.00    0.00   13.00    0.00  104.9834    1.7456
2   10.00    0.00   14.00    0.00  105.1110    1.8593
2   10.00    0.00   15.00    0.00  104.9701    1.8847
2   10.00    0.00    4.00    1.00  106.0930    2.3191
2   10.00    0.00    4.00    2.00  104.8845    1.7406
2   10.00    0.00    4.00    3.00  102.3173    0.4838
2   10.00    0.00    4.00    4.00   98.8313   -1.2132
2   10.00    0.00    4.00    5.00   95.8170   -2.5982
2   10.00    0.00    4.00    6.00   94.0262   -3.3476
2   10.00    0.00    4.00    7.00   93.4646   -3.5356
2   10.00    0.00    4.00    8.00   93.6839   -3.3568
2   10.00    0.00    4.00    9.00   94.2169   -3.0183
2   10.00    0.00    4.00   10.00   94.8055   -2.6518
2   10.00    0.00    4.00   11.00   95.3437   -2.3142
2   10.00    0.00   11.00    1.00  103.6474    1.3254
2   10.00    0.00   11.00    2.00  105.8840    2.0157
2   10.00    0.00   11.00    3.00  107.6596    2.5641
2   10.00    0.00   11.00    4.00  108.0782    2.6814
2   10.00    0.00   11.00    5.00  106.8549    2.2905
2   10.00    0.00   11.00    6.00  104.5954    1.4681
2   10.00    0.00   11.00    7.00  102.4052    0.5773
2   10.00    0.00   11.00    8.00  100.9337   -0.0419
2   10.00    0.00   11.00    9.00  100.0854   -0.3807
2   10.00    0.00   11.00   10.00   99.6244   -0.5421
2   10.00    0.00   11.00   11.00   99.3767   -0.6047
2   11.00    0.00   12.00    0.00  102.9938    0.6656
2   11.00    0.00   13.00    0.00  103.2315    1.0800
2   11.00    0.00   14.00    0.00  103.7540    1.3191
2   11.00    0.00   15.00    0.00  103.8357    1.4487
2   11.00    0.00    4.00    1.00  104.0479    1.5075
2   11.00    0.00    4.00    2.00  102.7326    0.8797
2   11.00    0.00    4.00    3.00  100.1913   -0.3850
2   11.00    0.00    4.00    4.00   96.9883   -1.9952
2   11.00    0.00    4.00    5.00   94.4317   -3.1987
2   11.00    0.00    4.00    6.00   93.1650   -3.7043
2   11.00    0.00    4.00    7.00   93.0432   -3.6657
2   11.00    0.00    4.00    8.00   93.5432   -3.3389
2   11.00    0.00    4.00    9.00   94.2287   -2.9237
2   11.00    0.00    4.00   10.00   94.8900   -2.5235
2   11.00    0.00    4.00   11.00   95.4552   -2.1740
2   11.00    0.00   11.00    1.00  103.3877    0.8113
2   11.00    0.00   11.00    2.00  104.7836    1.6212
2   11.00    0.00   11.00    3.00  106.8236    2.3318
2   11.00    0.00   11.00    4.00  107.8046    2.7155
2   11.00    0.00   11.00    5.00  107.2592    2.5803
2   11.00    0.00   11.00    6.00  105.4309    1.9187
2   11.00    0.00   11.00    7.00  103.4411    1.0983
2   11.00    0.00   11.00    8.00  101.9916    0.4849
2   11.00    0.00   11.00    9.00  101.0905    0.1156
2   11.00    0.00   11.00   10.00  100.5492   -0.0894
2   11.00    0.00   11.00   11.00  100.2184   -0.1988
2   12.00    0.00   13.00    0.00  102.4860    0.4790
2   12.00    0.00   14.00    0.00  102.4126    0.7954
