Blocks
  1.0
 2 
 414 
1
0
   32.50,    3.00,    9.48
   33.50,    3.00,    9.61
   34.50,    3.00,    9.69
   35.50,    3.00,    9.74
   36.50,    3.00,    9.77
   37.50,    3.00,    9.78
   38.50,    3.00,    9.77
    2.00,    4.00,    9.82
    3.00,    4.00,    9.88
    4.00,    4.00,    9.95
    5.00,    4.00,   10.09
    6.00,    4.00,   10.31
    7.00,    4.00,   10.31
    8.00,    4.00,   10.00
    9.00,    4.00,    9.82
   10.00,    4.00,    9.98
   11.00,    4.00,   10.27
   12.00,    4.00,   10.25
   13.00,    4.00,   10.00
   14.00,    4.00,    9.83
   15.00,    4.00,    9.71
   16.00,    4.00,    9.59
   17.00,    4.00,    9.43
   18.00,    4.00,    9.19
   19.00,    4.00,    8.80
   20.00,    4.00,    8.26
   21.00,    4.00,    7.92
   22.00,    4.00,    7.86
   23.00,    4.00,    7.93
   24.00,    4.00,    8.00
   25.00,    4.00,    8.00
   26.00,    4.00,    8.00
   27.00,    4.00,    7.93
   28.00,    4.00,    7.85
   29.00,    4.00,    7.91
   30.00,    4.00,    8.25
   31.00,    4.00,    8.78
   32.00,    4.00,    9.16
   33.00,    4.00,    9.39
   34.00,    4.00,    9.53
   35.00,    4.00,    9.61
   36.00,    4.00,    9.66
   37.00,    4.00,    9.69
   38.00,    4.00,    9.69
    2.50,    5.00,    9.81
    3.50,    5.00,    9.89
    4.50,    5.00,   10.01
    5.50,    5.00,   10.18
    6.50,    5.00,   10.12
    7.50,    5.00,    9.81
    8.50,    5.00,    9.61
    9.50,    5.00,    9.60
   10.50,    5.00,    9.77
   11.50,    5.00,   10.06
   12.50,    5.00,   10.09
   13.50,    5.00,    9.88
   14.50,    5.00,    9.71
   15.50,    5.00,    9.56
   16.50,    5.00,    9.39
   17.50,    5.00,    9.15
   18.50,    5.00,    8.78
   19.50,    5.00,    8.32
   20.50,    5.00,    8.08
   21.50,    5.00,    8.11
   22.50,    5.00,    8.28
   23.50,    5.00,    8.52
   24.50,    5.00,    8.71
   25.50,    5.00,    8.71
   26.50,    5.00,    8.51
   27.50,    5.00,    8.27
   28.50,    5.00,    8.10
   29.50,    5.00,    8.07
   30.50,    5.00,    8.30
   31.50,    5.00,    8.75
   32.50,    5.00,    9.11
   33.50,    5.00,    9.32
   34.50,    5.00,    9.46
   35.50,    5.00,    9.54
   36.50,    5.00,    9.59
   37.50,    5.00,    9.61
    3.00,    6.00,    9.82
    4.00,    6.00,    9.94
    5.00,    6.00,   10.07
    6.00,    6.00,    9.98
    7.00,    6.00,    9.70
    8.00,    6.00,    9.53
    9.00,    6.00,    9.50
   10.00,    6.00,    9.51
   11.00,    6.00,    9.64
   12.00,    6.00,    9.89
   13.00,    6.00,    9.94
   14.00,    6.00,    9.75
   15.00,    6.00,    9.56
   16.00,    6.00,    9.37
   17.00,    6.00,    9.13
   18.00,    6.00,    8.79
   19.00,    6.00,    8.39
   20.00,    6.00,    8.22
   21.00,    6.00,    8.30
   22.00,    6.00,    8.52
   23.00,    6.00,    8.82
   24.00,    6.00,    9.16
   25.00,    6.00,    9.35
   26.00,    6.00,    9.16
   27.00,    6.00,    8.82
   28.00,    6.00,    8.51
   29.00,    6.00,    8.28
   30.00,    6.00,    8.20
   31.00,    6.00,    8.37
   32.00,    6.00,    8.75
   33.00,    6.00,    9.07
   34.00,    6.00,    9.27
   35.00,    6.00,    9.40
   36.00,    6.00,    9.48
   37.00,    6.00,    9.52
    3.50,    7.00,    9.86
