One Block
   2.00
10
   1.00
530
1
0
    27.000      2.000      8.000      108.2037
    29.000      2.000      8.000       86.0473
    31.000      2.000      8.000       85.9949
    33.000      2.000      8.000       91.5343
    35.000      2.000      8.000      111.7534
    37.000      2.000      8.000       17.2079
    39.000      2.000      8.000      121.6937
    41.000      2.000      8.000      117.7980
    43.000      2.000      8.000      115.6773
    45.000      2.000      8.000      108.4376
    47.000      2.000      8.000      103.7523
    49.000      2.000      8.000      101.5296
    51.000      2.000      8.000      100.8358
    53.000      2.000      8.000      102.2341
    55.000      2.000      8.000       85.7564
    10.000      2.000      9.000       95.5015
    12.000      2.000      9.000       93.1327
    14.000      2.000      9.000       89.6079
    16.000      2.000      9.000       84.4597
    18.000      2.000      9.000       88.3200
    20.000      2.000      9.000      128.1730
    22.000      2.000      9.000      130.4108
    24.000      2.000      9.000      130.1863
    26.000      2.000      9.000       99.8736
    28.000      2.000      9.000       82.5936
    30.000      2.000      9.000       84.3170
    32.000      2.000      9.000       90.5442
    34.000      2.000      9.000      109.5375
    36.000      2.000      9.000       15.7595
    38.000      2.000      9.000      105.2550
    40.000      2.000      9.000      109.0884
    42.000      2.000      9.000      113.1619
    44.000      2.000      9.000      113.8224
    46.000      2.000      9.000      108.0074
    48.000      2.000      9.000      103.8412
    50.000      2.000      9.000      101.7940
    52.000      2.000      9.000      101.1530
    54.000      2.000      9.000      102.5295
    11.000      2.000     10.000       93.2464
    13.000      2.000     10.000       89.5862
    15.000      2.000     10.000       84.4253
    17.000      2.000     10.000       89.1094
    19.000      2.000     10.000      132.9862
    21.000      2.000     10.000      147.4302
    23.000      2.000     10.000      139.3114
    25.000      2.000     10.000       90.3069
    27.000      2.000     10.000       77.8106
    29.000      2.000     10.000       82.0935
    31.000      2.000     10.000       89.5473
    33.000      2.000     10.000      108.8089
    35.000      2.000     10.000       15.5486
    37.000      2.000     10.000       98.8968
    39.000      2.000     10.000       95.3467
    41.000      2.000     10.000      104.9499
    43.000      2.000     10.000      110.8963
    45.000      2.000     10.000      112.6036
    47.000      2.000     10.000      107.7014
    49.000      2.000     10.000      103.9275
    51.000      2.000     10.000      102.0314
    53.000      2.000     10.000      101.4521
     2.000      2.000     -1.000       99.4160
     4.000      2.000     -1.000       97.7384
     6.000      2.000     -1.000       92.1042
     8.000      2.000     -1.000       66.8344
    10.000      2.000     -1.000       47.9905
    12.000      2.000     -1.000       39.6560
    14.000      2.000     -1.000       69.4051
    16.000      2.000     -1.000      111.3311
    18.000      2.000     -1.000      105.5026
    20.000      2.000     -1.000      103.1322
    22.000      2.000     -1.000      103.4889
    24.000      2.000     -1.000      107.6429
    26.000      2.000     -1.000      127.3548
    28.000      2.000     -1.000      192.3506
    30.000      2.000     -1.000      235.3052
    32.000      2.000     -1.000      162.9923
    34.000      2.000     -1.000      110.1620
    36.000      2.000     -1.000       92.3193
    38.000      2.000     -1.000       95.4734
    40.000      2.000     -1.000       93.8341
    42.000      2.000     -1.000       48.3400
    44.000      2.000     -1.000       91.4362
    46.000      2.000     -1.000       18.8552
    48.000      2.000     -1.000      119.9301
    50.000      2.000     -1.000      103.2361
    52.000      2.000     -1.000      101.1482
    54.000      2.000     -1.000      100.6597
    56.000      2.000     -1.000      100.4950
    58.000      2.000     -1.000      100.4164
    60.000      2.000     -1.000      100.3388
    62.000      2.000     -1.000      100.0339
     3.000      2.000     -2.000       96.2799
     5.000      2.000     -2.000       88.9548
     7.000      2.000     -2.000       64.9035
     9.000      2.000     -2.000       55.2395
    11.000      2.000     -2.000       55.2663
    13.000      2.000     -2.000       33.4438
    15.000      2.000     -2.000       62.0294
    17.000      2.000     -2.000      115.5235
    19.000      2.000     -2.000      109.8450
    21.000      2.000     -2.000      107.4327
    23.000      2.000     -2.000      111.6569
    25.000      2.000     -2.000      129.5997
    27.000      2.000     -2.000      161.7131
    29.000      2.000     -2.000      232.1722
    31.000      2.000     -2.000      234.9594
    33.000      2.000     -2.000      155.2348
    35.000      2.000     -2.000      116.5536
    37.000      2.000     -2.000       89.0559
    39.000      2.000     -2.000       88.2797
    41.000      2.000     -2.000       57.8784
    43.000      2.000     -2.000       96.0754
    45.000      2.000     -2.000       99.3288
    47.000      2.000     -2.000       18.7699
    49.000      2.000     -2.000      124.7702
    51.000      2.000     -2.000      104.8403
    53.000      2.000     -2.000      101.7096
    55.000      2.000     -2.000      100.8873
    57.000      2.000     -2.000      100.5785
    59.000      2.000     -2.000      100.3923
