OhmMapper survey over weathered granite
2.500000
3
732
1
0
91.250000 10.000000 3.500000 1633.520146
93.750000 10.000000 3.500000 1812.199498
96.250000 10.000000 3.500000 2037.614669
98.750000 10.000000 3.500000 1899.864056
101.250000 10.000000 3.500000 1796.983835
103.750000 10.000000 3.500000 1787.351901
106.250000 10.000000 3.500000 1699.547750
108.750000 10.000000 3.500000 1527.568873
111.250000 10.000000 3.500000 1384.206611
113.750000 10.000000 3.500000 1416.480569
116.250000 10.000000 3.500000 1368.711761
118.750000 10.000000 3.500000 1415.196311
121.250000 10.000000 3.500000 1530.221145
123.750000 10.000000 3.500000 1598.761428
126.250000 10.000000 3.500000 1528.685619
128.750000 10.000000 3.500000 1379.404604
131.250000 10.000000 3.500000 1209.575462
133.750000 10.000000 3.500000 1145.641757
136.250000 10.000000 3.500000 1144.106231
138.750000 10.000000 3.500000 1197.151664
141.250000 10.000000 3.500000 1279.232491
143.750000 10.000000 3.500000 1369.688914
146.250000 10.000000 3.500000 1456.795098
148.750000 10.000000 3.500000 1419.244515
151.250000 10.000000 3.500000 1278.785793
153.750000 10.000000 3.500000 1190.869968
156.250000 10.000000 3.500000 1292.493850
158.750000 10.000000 3.500000 1364.942743
161.250000 10.000000 3.500000 1388.673595
163.750000 10.000000 3.500000 1273.229982
166.250000 10.000000 3.500000 1231.352009
168.750000 10.000000 3.500000 1255.334128
171.250000 10.000000 3.500000 1446.325605
173.750000 10.000000 3.500000 1471.452389
176.250000 10.000000 3.500000 1280.460912
178.750000 10.000000 3.500000 1048.764045
181.250000 10.000000 3.500000 868.269980
183.750000 10.000000 3.500000 704.108325
186.250000 10.000000 3.500000 626.773667
188.750000 10.000000 3.500000 580.931246
191.250000 10.000000 3.500000 600.669731
193.750000 10.000000 3.500000 594.667221
196.250000 10.000000 3.500000 583.164738
198.750000 10.000000 3.500000 644.222823
201.250000 10.000000 3.500000 650.504519
203.750000 10.000000 3.500000 608.486952
206.250000 10.000000 3.500000 654.413130
208.750000 10.000000 3.500000 731.468600
211.250000 10.000000 3.500000 789.818577
213.750000 10.000000 3.500000 939.043755
216.250000 10.000000 3.500000 800.008883
218.750000 10.000000 3.500000 778.092744
221.250000 10.000000 3.500000 807.826105
223.750000 10.000000 3.500000 844.399535
226.250000 10.000000 3.500000 791.912475
228.750000 10.000000 3.500000 830.719397
231.250000 10.000000 3.500000 756.455791
233.750000 10.000000 3.500000 699.222561
236.250000 10.000000 3.500000 624.400582
238.750000 10.000000 3.500000 617.113815
241.250000 10.000000 3.500000 659.578080
243.750000 10.000000 3.500000 738.308669
246.250000 10.000000 3.500000 830.579804
248.750000 10.000000 3.500000 860.592352
251.250000 10.000000 3.500000 803.359121
253.750000 10.000000 3.500000 697.631198
256.250000 10.000000 3.500000 671.164319
258.750000 10.000000 3.500000 653.994350
261.250000 10.000000 3.500000 620.352378
-43.750000 10.000000 3.500000 1076.403507
-41.250000 10.000000 3.500000 1233.585500
-38.750000 10.000000 3.500000 1404.587225
-36.250000 10.000000 3.500000 1531.617077
-33.750000 10.000000 3.500000 1660.182455
-31.250000 10.000000 3.500000 1710.715210
-28.750000 10.000000 3.500000 1695.639139
-26.250000 10.000000 3.500000 1690.613783
-23.750000 10.000000 3.500000 1725.651687
-21.250000 10.000000 3.500000 1697.035072
-18.750000 10.000000 3.500000 1801.450819
-16.250000 10.000000 3.500000 2077.007883
-13.750000 10.000000 3.500000 2093.759072
-11.250000 10.000000 3.500000 1900.562022
-8.750000 10.000000 3.500000 1738.633859
-6.250000 10.000000 3.500000 1596.760591
-3.750000 10.000000 3.500000 1431.389128
-1.250000 10.000000 3.500000 1411.706480
1.250000 10.000000 3.500000 1476.896525
3.750000 10.000000 3.500000 1609.649701
6.250000 10.000000 3.500000 1471.312796
8.750000 10.000000 3.500000 1484.574154
11.250000 10.000000 3.500000 1322.413335
13.750000 10.000000 3.500000 1297.379613
16.250000 10.000000 3.500000 1318.597786
18.750000 10.000000 3.500000 1258.572691
21.250000 10.000000 3.500000 1268.204625
23.750000 10.000000 3.500000 1134.893077
26.250000 10.000000 3.500000 1035.642280
28.750000 10.000000 3.500000 1120.235786
31.250000 10.000000 3.500000 1130.426093
33.750000 10.000000 3.500000 1301.009038
36.250000 10.000000 3.500000 1342.468231
38.750000 10.000000 3.500000 1337.163688
41.250000 10.000000 3.500000 1269.042185
43.750000 10.000000 3.500000 1169.233015
46.250000 10.000000 3.500000 1241.821502
48.750000 10.000000 3.500000 1306.481093
51.250000 10.000000 3.500000 1264.993980
53.750000 10.000000 3.500000 1293.750189
56.250000 10.000000 3.500000 1318.597786
58.750000 10.000000 3.500000 1363.686404
61.250000 10.000000 3.500000 1356.985928
63.750000 10.000000 3.500000 1228.001771
66.250000 10.000000 3.500000 1060.769064
68.750000 10.000000 3.500000 888.650594
71.250000 10.000000 3.500000 690.149000
73.750000 10.000000 3.500000 662.788724
76.250000 10.000000 3.500000 639.057873
78.750000 10.000000 3.500000 649.108586
81.250000 10.000000 3.500000 697.966222
81.250000 10.000000 3.000000 1090.413067
83.750000 10.000000 3.000000 1097.093100
86.250000 10.000000 3.000000 1088.085767
88.750000 10.000000 3.000000 1018.802340
91.250000 10.000000 3.000000 1015.394160
93.750000 10.000000 3.000000 1532.609799
96.250000 10.000000 3.000000 1602.818304
98.750000 10.000000 3.000000 1598.144229
101.250000 10.000000 3.000000 1495.411950
103.750000 10.000000 3.000000 1308.195761
106.250000 10.000000 3.000000 1198.218665
108.750000 10.000000 3.000000 1363.856207
111.250000 10.000000 3.000000 1435.817491
113.750000 10.000000 3.000000 1447.015796
116.250000 10.000000 3.000000 1417.510696
118.750000 10.000000 3.000000 1326.190951
121.250000 10.000000 3.000000 1259.079020
123.750000 10.000000 3.000000 1274.172388
126.250000 10.000000 3.000000 1121.291177
128.750000 10.000000 3.000000 1095.486387
131.250000 10.000000 3.000000 1143.434609
133.750000 10.000000 3.000000 1171.829616
136.250000 10.000000 3.000000 1185.170205
138.750000 10.000000 3.000000 1214.285799
141.250000 10.000000 3.000000 1184.021162
143.750000 10.000000 3.000000 1058.872797
146.250000 10.000000 3.000000 1005.607815
148.750000 10.000000 3.000000 1079.555580
151.250000 10.000000 3.000000 1162.189335
153.750000 10.000000 3.000000 1174.556160
156.250000 10.000000 3.000000 1134.923896
158.750000 10.000000 3.000000 1148.556616
161.250000 10.000000 3.000000 1183.222674
163.750000 10.000000 3.000000 1131.515717
166.250000 10.000000 3.000000 1230.547686
168.750000 10.000000 3.000000 1204.353389
171.250000 10.000000 3.000000 1004.439296
173.750000 10.000000 3.000000 767.716860
176.250000 10.000000 3.000000 650.787077
178.750000 10.000000 3.000000 637.719142
181.250000 10.000000 3.000000 583.383017
183.750000 10.000000 3.000000 523.106922
186.250000 10.000000 3.000000 504.507997
188.750000 10.000000 3.000000 519.017106
191.250000 10.000000 3.000000 557.149770
193.750000 10.000000 3.000000 569.555544
196.250000 10.000000 3.000000 596.041971
198.750000 10.000000 3.000000 616.198920
201.250000 10.000000 3.000000 660.310506
203.750000 10.000000 3.000000 729.350492
206.250000 10.000000 3.000000 793.229520
208.750000 10.000000 3.000000 764.892939
211.250000 10.000000 3.000000 773.656830
213.750000 10.000000 3.000000 725.358053
216.250000 10.000000 3.000000 696.145082
218.750000 10.000000 3.000000 711.108615
221.250000 10.000000 3.000000 651.059732
223.750000 10.000000 3.000000 605.779628
226.250000 10.000000 3.000000 618.847563
228.750000 10.000000 3.000000 590.881013
231.250000 10.000000 3.000000 607.142900
233.750000 10.000000 3.000000 614.796698
236.250000 10.000000 3.000000 641.419451
238.750000 10.000000 3.000000 692.347396
241.250000 10.000000 3.000000 720.742403
243.750000 10.000000 3.000000 701.208664
246.250000 10.000000 3.000000 646.677786
248.750000 10.000000 3.000000 624.456453
251.250000 10.000000 3.000000 577.248293
-38.750000 10.000000 3.000000 859.835093
-36.250000 10.000000 3.000000 932.575389
-33.750000 10.000000 3.000000 1050.011529
-31.250000 10.000000 3.000000 1210.780243
-28.750000 10.000000 3.000000 1322.373789
-26.250000 10.000000 3.000000 1440.199436
-23.750000 10.000000 3.000000 1547.021531
-21.250000 10.000000 3.000000 1532.785077
-18.750000 10.000000 3.000000 1469.217653
-16.250000 10.000000 3.000000 1399.009148
-13.750000 10.000000 3.000000 1446.918419
-11.250000 10.000000 3.000000 1554.227397
-8.750000 10.000000 3.000000 1620.443463
-6.250000 10.000000 3.000000 1621.904112
-3.750000 10.000000 3.000000 1642.158438
-1.250000 10.000000 3.000000 1591.230493
1.250000 10.000000 3.000000 1495.704080
3.750000 10.000000 3.000000 1315.460053
6.250000 10.000000 3.000000 1248.075468
8.750000 10.000000 3.000000 1350.548076
11.250000 10.000000 3.000000 1459.479997
13.750000 10.000000 3.000000 1474.475988
16.250000 10.000000 3.000000 1347.789073
18.750000 10.000000 3.000000 1217.693979
21.250000 10.000000 3.000000 1252.067907
23.750000 10.000000 3.000000 1254.015439
26.250000 10.000000 3.000000 1219.154628
28.750000 10.000000 3.000000 1117.103985
31.250000 10.000000 3.000000 1074.258295
33.750000 10.000000 3.000000 1095.778516
36.250000 10.000000 3.000000 1039.494860
38.750000 10.000000 3.000000 1050.790542
41.250000 10.000000 3.000000 1082.437926
43.750000 10.000000 3.000000 1109.995495
46.250000 10.000000 3.000000 1168.616189
48.750000 10.000000 3.000000 971.428639
51.250000 10.000000 3.000000 937.638970
53.750000 10.000000 3.000000 1053.419709
56.250000 10.000000 3.000000 1057.899031
58.750000 10.000000 3.000000 1084.774964
61.250000 10.000000 3.000000 1103.568642
63.750000 10.000000 3.000000 1173.290264
