Block Model
   1.00
7
1490
1
0
     39.50	 1.00 4      10.41
     40.50	 1.00 4      10.27
     41.50	 1.00 4      10.19
     42.50	 1.00 4      10.15
     43.50	 1.00 4      10.12
     44.50	 1.00 4      10.10
     45.50	 1.00 4      10.07
      5.50	 1.00 5      10.10
      6.50	 1.00 5      10.15
      7.50	 1.00 5      10.21
      8.50	 1.00 5      10.30
      9.50	 1.00 5      10.47
     10.50	 1.00 5      10.76
     11.50	 1.00 5      11.34
     12.50	 1.00 5      12.36
     13.50	 1.00 5      13.40
     14.50	 1.00 5      14.81
     15.50	 1.00 5      17.16
     16.50	 1.00 5      22.26
     17.50	 1.00 5      39.35
     18.50	 1.00 5      64.22
     19.50	 1.00 5      60.21
     20.50	 1.00 5      55.61
     21.50	 1.00 5      52.68
     22.50	 1.00 5      50.98
     23.50	 1.00 5      52.36
     24.50	 1.00 5      56.66
     25.50	 1.00 5      56.66
     26.50	 1.00 5      52.36
     27.50	 1.00 5      50.98
     28.50	 1.00 5      52.68
     29.50	 1.00 5      55.61
     30.50	 1.00 5      60.22
     31.50	 1.00 5      64.22
     32.50	 1.00 5      39.35
     33.50	 1.00 5      22.26
     34.50	 1.00 5      17.16
     35.50	 1.00 5      14.81
     36.50	 1.00 5      13.40
     37.50	 1.00 5      12.36
     38.50	 1.00 5      11.34
     39.50	 1.00 5      10.76
     40.50	 1.00 5      10.47
     41.50	 1.00 5      10.31
     42.50	 1.00 5      10.21
     43.50	 1.00 5      10.15
     44.50	 1.00 5      10.10
      6.50	 1.00 6      10.20
      7.50	 1.00 6      10.32
      8.50	 1.00 6      10.50
      9.50	 1.00 6      10.81
     10.50	 1.00 6      11.38
     11.50	 1.00 6      12.30
     12.50	 1.00 6      13.14
     13.50	 1.00 6      14.19
     14.50	 1.00 6      15.71
     15.50	 1.00 6      18.26
     16.50	 1.00 6      23.87
     17.50	 1.00 6      42.70
     18.50	 1.00 6      70.07
     19.50	 1.00 6      65.33
     20.50	 1.00 6      59.33
     21.50	 1.00 6      54.71
     22.50	 1.00 6      50.64
     23.50	 1.00 6      47.10
     24.50	 1.00 6      45.29
     25.50	 1.00 6      45.29
     26.50	 1.00 6      47.10
     27.50	 1.00 6      50.63
     28.50	 1.00 6      54.71
     29.50	 1.00 6      59.33
     30.50	 1.00 6      65.33
     31.50	 1.00 6      70.07
     32.50	 1.00 6      42.70
     33.50	 1.00 6      23.87
     34.50	 1.00 6      18.26
     35.50	 1.00 6      15.71
     36.50	 1.00 6      14.19
     37.50	 1.00 6      13.14
     38.50	 1.00 6      12.30
     39.50	 1.00 6      11.38
     40.50	 1.00 6      10.81
     41.50	 1.00 6      10.50
     42.50	 1.00 6      10.32
     43.50	 1.00 6      10.21
      7.50	 1.00 7      10.50
      8.50	 1.00 7      10.83
      9.50	 1.00 7      11.39
     10.50	 1.00 7      12.22
     11.50	 1.00 7      12.91
     12.50	 1.00 7      13.72
     13.50	 1.00 7      14.80
     14.50	 1.00 7      16.38
     15.50	 1.00 7      19.06
     16.50	 1.00 7      24.92
     17.50	 1.00 7      44.92
     18.50	 1.00 7      73.50
     19.50	 1.00 7      67.45
     20.50	 1.00 7      59.67
     21.50	 1.00 7      53.00
     22.50	 1.00 7      46.79
     23.50	 1.00 7      39.76
     24.50	 1.00 7      31.57
     25.50	 1.00 7      31.58
     26.50	 1.00 7      39.76
     27.50	 1.00 7      46.78
     28.50	 1.00 7      53.00
     29.50	 1.00 7      59.67
     30.50	 1.00 7      67.45
     31.50	 1.00 7      73.50
     32.50	 1.00 7      44.92
     33.50	 1.00 7      24.92
     34.50	 1.00 7      19.06
     35.50	 1.00 7      16.38
     36.50	 1.00 7      14.80
     37.50	 1.00 7      13.72
     38.50	 1.00 7      12.91
     39.50	 1.00 7      12.22
     40.50	 1.00 7      11.39
     41.50	 1.00 7      10.83
     42.50	 1.00 7      10.50
      8.50	 1.00 8      11.35
      9.50	 1.00 8      12.12
     10.50	 1.00 8      12.70
     11.50	 1.00 8      13.34
     12.50	 1.00 8      14.15
     13.50	 1.00 8      15.24
     14.50	 1.00 8      16.83
     15.50	 1.00 8      19.56
     16.50	 1.00 8      25.51
     17.50	 1.00 8      45.94
     18.50	 1.00 8      74.99
     19.50	 1.00 8      68.09
     20.50	 1.00 8      59.24
     21.50	 1.00 8      50.34
     22.50	 1.00 8      40.46
     23.50	 1.00 8      29.50
     24.50	 1.00 8      24.47
     25.50	 1.00 8      24.47
     26.50	 1.00 8      29.50
     27.50	 1.00 8      40.46
     28.50	 1.00 8      50.35
     29.50	 1.00 8      59.25
     30.50	 1.00 8      68.08
     31.50	 1.00 8      74.99
     32.50	 1.00 8      45.94
     33.50	 1.00 8      25.51
     34.50	 1.00 8      19.56
     35.50	 1.00 8      16.83
     36.50	 1.00 8      15.24
     37.50	 1.00 8      14.15
     38.50	 1.00 8      13.34
     39.50	 1.00 8      12.70
     40.50	 1.00 8      12.12
     41.50	 1.00 8      11.36
      9.50	 1.00 9      12.50
     10.50	 1.00 9      13.02
     11.50	 1.00 9      13.65
     12.50	 1.00 9      14.44
     13.50	 1.00 9      15.50
     14.50	 1.00 9      17.06
     15.50	 1.00 9      19.69
     16.50	 1.00 9      25.58
     17.50	 1.00 9      45.74
     18.50	 1.00 9      73.69
     19.50	 1.00 9      64.81
     20.50	 1.00 9      53.76
     21.50	 1.00 9      42.21
     22.50	 1.00 9      29.58
     23.50	 1.00 9      23.31
     24.50	 1.00 9      21.54
     25.50	 1.00 9      21.54
     26.50	 1.00 9      23.31
     27.50	 1.00 9      29.58
     28.50	 1.00 9      42.21
     29.50	 1.00 9      53.76
     30.50	 1.00 9      64.81
     31.50	 1.00 9      73.69
     32.50	 1.00 9      45.75
     33.50	 1.00 9      25.58
     34.50	 1.00 9      19.69
     35.50	 1.00 9      17.06
     36.50	 1.00 9      15.50
     37.50	 1.00 9      14.44
     38.50	 1.00 9      13.65
     39.50	 1.00 9      13.03
     40.50	 1.00 9      12.50
     10.50	 1.00 10      13.24
     11.50	 1.00 10      13.84
     12.50	 1.00 10      14.59
     13.50	 1.00 10      15.60
     14.50	 1.00 10      17.07
     15.50	 1.00 10      19.51
     16.50	 1.00 10      25.08
     17.50	 1.00 10      44.17
     18.50	 1.00 10      69.38
     19.50	 1.00 10      58.31
     20.50	 1.00 10      44.66
     21.50	 1.00 10      30.40
     22.50	 1.00 10      23.25
     23.50	 1.00 10      20.83
     24.50	 1.00 10      19.93
     25.50	 1.00 10      19.93
     26.50	 1.00 10      20.83
     27.50	 1.00 10      23.25
     28.50	 1.00 10      30.40
     29.50	 1.00 10      44.66
     30.50	 1.00 10      58.31
     31.50	 1.00 10      69.38
     32.50	 1.00 10      44.17
     33.50	 1.00 10      25.08
     34.50	 1.00 10      19.51
     35.50	 1.00 10      17.07
     36.50	 1.00 10      15.60
     37.50	 1.00 10      14.60
     38.50	 1.00 10      13.85
     39.50	 1.00 10      13.25
      2.00	 2.00	0.5000	     9.98
      3.00	 2.00	0.5000	    10.00
      4.00	 2.00	0.5000	    10.00
      5.00	 2.00	0.5000	    10.00
      6.00	 2.00	0.5000	    10.00
      7.00	 2.00	0.5000	    10.00
      8.00	 2.00	0.5000	    10.01
      9.00	 2.00	0.5000	    10.01
     10.00	 2.00	0.5000	    10.02
     11.00	 2.00	0.5000	    10.03
     12.00	 2.00	0.5000	    10.05
     13.00	 2.00	0.5000	    10.09
     14.00	 2.00	0.5000	    10.19
     15.00	 2.00	0.5000	    10.47
     16.00	 2.00	0.5000	    11.61
     17.00	 2.00	0.5000	    15.71
     18.00	 2.00	0.5000	    21.75
     19.00	 2.00	0.5000	    24.25
     20.00	 2.00	0.5000	    25.71
     21.00	 2.00	0.5000	    28.13
     22.00	 2.00	0.5000	    29.06
     23.00	 2.00	0.5000	    29.50
     24.00	 2.00	0.5000	    29.70
     25.00	 2.00	0.5000	    29.76
     26.00	 2.00	0.5000	    29.70
     27.00	 2.00	0.5000	    29.50
     28.00	 2.00	0.5000	    29.06
     29.00	 2.00	0.5000	    28.13
     30.00	 2.00	0.5000	    25.71
     31.00	 2.00	0.5000	    24.25
     32.00	 2.00	0.5000	    21.75
     33.00	 2.00	0.5000	    15.71
     34.00	 2.00	0.5000	    11.61
     35.00	 2.00	0.5000	    10.47
     36.00	 2.00	0.5000	    10.19
     37.00	 2.00	0.5000	    10.09
     38.00	 2.00	0.5000	    10.05
     39.00	 2.00	0.5000	    10.03
     40.00	 2.00	0.5000	    10.02
     41.00	 2.00	0.5000	    10.01
     42.00	 2.00	0.5000	    10.01
     43.00	 2.00	0.5000	    10.00
     44.00	 2.00	0.5000	    10.00
     45.00	 2.00	0.5000	    10.00
     46.00	 2.00	0.5000	    10.00
     47.00	 2.00	0.5000	    10.00
     48.00	 2.00	0.5000	     9.99
      3.00	 2.00	1.0000	    10.03
      4.00	 2.00	1.0000	    10.05
      5.00	 2.00	1.0000	    10.06
      6.00	 2.00	1.0000	    10.07
      7.00	 2.00	1.0000	    10.07
      8.00	 2.00	1.0000	    10.08
      9.00	 2.00	1.0000	    10.09
     10.00	 2.00	1.0000	    10.12
     11.00	 2.00	1.0000	    10.16
     12.00	 2.00	1.0000	    10.25
     13.00	 2.00	1.0000	    10.43
     14.00	 2.00	1.0000	    10.88
     15.00	 2.00	1.0000	    12.12
     16.00	 2.00	1.0000	    14.55
     17.00	 2.00	1.0000	    21.42
     18.00	 2.00	1.0000	    32.59
