Mixed array
 1.0
 11
0
Type of measurement (0=app. resistivity,1=resistance)
 0
407
1
0
4      11.00 0.00      10.00 0.00      16.00 0.00      17.00 0.00     22.954
4      12.00 0.00      11.00 0.00      17.00 0.00      18.00 0.00     18.588
4      13.00 0.00      12.00 0.00      18.00 0.00      19.00 0.00     16.129
4      14.00 0.00      13.00 0.00      19.00 0.00      20.00 0.00      7.813
4      15.00 0.00      14.00 0.00      20.00 0.00      21.00 0.00      4.232
4      16.00 0.00      15.00 0.00      21.00 0.00      22.00 0.00      5.844
4      17.00 0.00      16.00 0.00      22.00 0.00      23.00 0.00      6.912
4      18.00 0.00      17.00 0.00      23.00 0.00      24.00 0.00      7.533
4      19.00 0.00      18.00 0.00      24.00 0.00      25.00 0.00      6.735
4      20.00 0.00      19.00 0.00      25.00 0.00      26.00 0.00      2.726
4      21.00 0.00      20.00 0.00      26.00 0.00      27.00 0.00      2.561
4      22.00 0.00      21.00 0.00      27.00 0.00      28.00 0.00      6.036
4      23.00 0.00      22.00 0.00      28.00 0.00      29.00 0.00      6.992
4      24.00 0.00      23.00 0.00      29.00 0.00      30.00 0.00      6.679
4      25.00 0.00      24.00 0.00      30.00 0.00      31.00 0.00      5.493
4      26.00 0.00      25.00 0.00      31.00 0.00      32.00 0.00      4.011
4      27.00 0.00      26.00 0.00      32.00 0.00      33.00 0.00      6.995
4      28.00 0.00      27.00 0.00      33.00 0.00      34.00 0.00     11.401
4       1.00 0.00       0.00 0.00       7.00 0.00       8.00 0.00      9.046
4       2.00 0.00       1.00 0.00       8.00 0.00       9.00 0.00     10.532
4       3.00 0.00       2.00 0.00       9.00 0.00      10.00 0.00     12.250
4       4.00 0.00       3.00 0.00      10.00 0.00      11.00 0.00     14.034
4       5.00 0.00       4.00 0.00      11.00 0.00      12.00 0.00     16.411
4       6.00 0.00       5.00 0.00      12.00 0.00      13.00 0.00     20.103
4       7.00 0.00       6.00 0.00      13.00 0.00      14.00 0.00     26.708
4       8.00 0.00       7.00 0.00      14.00 0.00      15.00 0.00     37.659
4       9.00 0.00       8.00 0.00      15.00 0.00      16.00 0.00     37.894
4      10.00 0.00       9.00 0.00      16.00 0.00      17.00 0.00     27.517
4      11.00 0.00      10.00 0.00      17.00 0.00      18.00 0.00     21.822
4      12.00 0.00      11.00 0.00      18.00 0.00      19.00 0.00     18.620
4      13.00 0.00      12.00 0.00      19.00 0.00      20.00 0.00      8.816
4      14.00 0.00      13.00 0.00      20.00 0.00      21.00 0.00      5.002
4      15.00 0.00      14.00 0.00      21.00 0.00      22.00 0.00      7.380
4      16.00 0.00      15.00 0.00      22.00 0.00      23.00 0.00      7.479
4      17.00 0.00      16.00 0.00      23.00 0.00      24.00 0.00      7.945
4      18.00 0.00      17.00 0.00      24.00 0.00      25.00 0.00      8.088
4      19.00 0.00      18.00 0.00      25.00 0.00      26.00 0.00      4.090
4      20.00 0.00      19.00 0.00      26.00 0.00      27.00 0.00      1.514
4      21.00 0.00      20.00 0.00      27.00 0.00      28.00 0.00      3.422
4      22.00 0.00      21.00 0.00      28.00 0.00      29.00 0.00      7.834
4      23.00 0.00      22.00 0.00      29.00 0.00      30.00 0.00      7.977
4      24.00 0.00      23.00 0.00      30.00 0.00      31.00 0.00      7.343
4      25.00 0.00      24.00 0.00      31.00 0.00      32.00 0.00      5.907
4      26.00 0.00      25.00 0.00      32.00 0.00      33.00 0.00      3.974
4      27.00 0.00      26.00 0.00      33.00 0.00      34.00 0.00      6.765
0
0
0
0
0
0
