Boundary and blocks - general array format
   2.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
 0
892
1
0
4   38.000,   0.000   56.000,   0.000   46.000,   0.000   48.000,   0.000    13.70650
4   40.000,   0.000   58.000,   0.000   48.000,   0.000   50.000,   0.000    13.86620
4   42.000,   0.000   60.000,   0.000   50.000,   0.000   52.000,   0.000    15.18560
4   44.000,   0.000   62.000,   0.000   52.000,   0.000   54.000,   0.000    17.89470
4   46.000,   0.000   64.000,   0.000   54.000,   0.000   56.000,   0.000     6.03850
4   48.000,   0.000   66.000,   0.000   56.000,   0.000   58.000,   0.000     6.05790
4   50.000,   0.000   68.000,   0.000   58.000,   0.000   60.000,   0.000    18.10340
4   52.000,   0.000   70.000,   0.000   60.000,   0.000   62.000,   0.000    15.62370
4   54.000,   0.000   72.000,   0.000   62.000,   0.000   64.000,   0.000    15.23550
4   56.000,   0.000   74.000,   0.000   64.000,   0.000   66.000,   0.000    13.87680
4   58.000,   0.000   76.000,   0.000   66.000,   0.000   68.000,   0.000    13.12790
4   60.000,   0.000   78.000,   0.000   68.000,   0.000   70.000,   0.000    14.13640
4   62.000,   0.000   80.000,   0.000   70.000,   0.000   72.000,   0.000    14.36450
4   64.000,   0.000   82.000,   0.000   72.000,   0.000   74.000,   0.000    14.45040
4   66.000,   0.000   84.000,   0.000   74.000,   0.000   76.000,   0.000    14.49250
4   68.000,   0.000   86.000,   0.000   76.000,   0.000   78.000,   0.000    14.51630
4   70.000,   0.000   88.000,   0.000   78.000,   0.000   80.000,   0.000    14.53100
4   72.000,   0.000   90.000,   0.000   80.000,   0.000   82.000,   0.000    14.53950
4  -10.000,   0.000   10.000,   0.000   -2.000,   0.000    2.000,   0.000    14.44470
4   -8.000,   0.000   12.000,   0.000    0.000,   0.000    4.000,   0.000    12.72150
4   -6.000,   0.000   14.000,   0.000    2.000,   0.000    6.000,   0.000    17.00070
4   -4.000,   0.000   16.000,   0.000    4.000,   0.000    8.000,   0.000    22.88400
4   -2.000,   0.000   18.000,   0.000    6.000,   0.000   10.000,   0.000    17.11010
4    0.000,   0.000   20.000,   0.000    8.000,   0.000   12.000,   0.000    12.97830
4    2.000,   0.000   22.000,   0.000   10.000,   0.000   14.000,   0.000    15.09060
4    4.000,   0.000   24.000,   0.000   12.000,   0.000   16.000,   0.000    15.16010
4    6.000,   0.000   26.000,   0.000   14.000,   0.000   18.000,   0.000    16.17140
4    8.000,   0.000   28.000,   0.000   16.000,   0.000   20.000,   0.000    16.33270
4   10.000,   0.000   30.000,   0.000   18.000,   0.000   22.000,   0.000    15.74170
4   12.000,   0.000   32.000,   0.000   20.000,   0.000   24.000,   0.000    17.98040
4   14.000,   0.000   34.000,   0.000   22.000,   0.000   26.000,   0.000    19.88220
4   16.000,   0.000   36.000,   0.000   24.000,   0.000   28.000,   0.000    19.57390
4   18.000,   0.000   38.000,   0.000   26.000,   0.000   30.000,   0.000    16.67370
4   20.000,   0.000   40.000,   0.000   28.000,   0.000   32.000,   0.000    15.42260
4   22.000,   0.000   42.000,   0.000   30.000,   0.000   34.000,   0.000    15.39320
4   24.000,   0.000   44.000,   0.000   32.000,   0.000   36.000,   0.000    16.29440
4   26.000,   0.000   46.000,   0.000   34.000,   0.000   38.000,   0.000    17.25660
4   28.000,   0.000   48.000,   0.000   36.000,   0.000   40.000,   0.000    11.28800
4   30.000,   0.000   50.000,   0.000   38.000,   0.000   42.000,   0.000    10.77250
4   32.000,   0.000   52.000,   0.000   40.000,   0.000   44.000,   0.000    16.09300
4   34.000,   0.000   54.000,   0.000   42.000,   0.000   46.000,   0.000    14.22130
4   36.000,   0.000   56.000,   0.000   44.000,   0.000   48.000,   0.000    14.66680
