Block Model
   1.00
7
230
1
0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
     8.500      1.000      5.000       10.9700        0.3477
     9.500      1.000      5.000       10.9440        0.1106
    10.500      1.000      5.000       11.5665        0.1352
    11.500      1.000      5.000       11.5012        0.2223
    12.500      1.000      5.000       11.9266        0.0385
    13.500      1.000      5.000       12.0559        0.3647
    14.500      1.000      5.000       12.8320        0.3249
    15.500      1.000      5.000       14.5662        0.2463
    16.500      1.000      5.000       14.1464        0.0457
    17.500      1.000      5.000       14.3578        0.2616
    18.500      1.000      5.000       14.1162        0.2051
    19.500      1.000      5.000       12.3312        0.1816
    20.500      1.000      5.000       12.1768        0.4936
    21.500      1.000      5.000       11.8223        0.0663
    22.500      1.000      5.000       11.5535        0.1727
    23.500      1.000      5.000       11.5930        0.1612
    24.500      1.000      5.000       11.3039        0.2522
    25.500      1.000      5.000       10.6690        0.0345
    26.500      1.000      5.000       10.5058        0.0927
    27.500      1.000      5.000       10.2637        0.0539
    28.500      1.000      5.000       10.1389        0.1325
     6.500      1.000      6.000       10.6220        0.1152
     7.500      1.000      6.000       10.6700        0.0456
     8.500      1.000      6.000       11.0254        0.0484
     9.500      1.000      6.000       11.6559        0.3390
    10.500      1.000      6.000       11.0773        0.3597
    11.500      1.000      6.000       11.3337        0.0366
    12.500      1.000      6.000       10.8955        0.0352
    13.500      1.000      6.000       10.5325        0.0340
    14.500      1.000      6.000       11.2543        0.4768
    15.500      1.000      6.000       14.1455        0.1005
    16.500      1.000      6.000       14.0428        0.0454
    17.500      1.000      6.000       13.2428        0.7950
    18.500      1.000      6.000       14.0007        0.0453
    19.500      1.000      6.000       11.8497        0.0977
    20.500      1.000      6.000       10.3996        0.1652
    21.500      1.000      6.000       10.6327        0.2239
    22.500      1.000      6.000       11.3197        0.0519
    23.500      1.000      6.000       11.5356        0.0855
    24.500      1.000      6.000       11.4689        0.1422
    25.500      1.000      6.000       11.3408        0.2708
    26.500      1.000      6.000       10.5778        0.1387
    27.500      1.000      6.000       10.4097        0.1002
     7.500      1.000      7.000       10.9089        0.2220
     8.500      1.000      7.000       10.6873        0.5812
     9.500      1.000      7.000       10.9074        0.4021
    10.500      1.000      7.000       11.0908        0.0552
    11.500      1.000      7.000       10.5622        0.0341
    12.500      1.000      7.000        9.9040        0.2315
    13.500      1.000      7.000       10.0713        0.0536
    14.500      1.000      7.000       11.5777        0.1628
    15.500      1.000      7.000       13.8163        0.1500
