Pole-dipole IP survey with remote electrode
   1.00
6
Remote electrodes included
C2 remote electrode X, Y and Z location
-30.000,0.000,0.0
Approximate Geometric factor used
270
1
1
Chargability
msec
0.10,1.00
    25.000      1.000      5.000      9.053      5.494
    26.000      1.000      5.000      8.919      6.232
     3.500      1.000      6.000     17.798     16.373
     4.500      1.000      6.000     17.936     16.508
     5.500      1.000      6.000     18.097     16.675
     6.500      1.000      6.000     18.357     16.877
     7.500      1.000      6.000     18.550     17.169
     8.500      1.000      6.000     18.886     17.529
     9.500      1.000      6.000     19.282     17.965
    10.500      1.000      6.000     19.208     17.983
    11.500      1.000      6.000     16.884     14.766
    12.500      1.000      6.000     14.896     10.714
    13.500      1.000      6.000     13.991      8.103
    14.500      1.000      6.000     13.538      6.072
    15.500      1.000      6.000     13.308      4.135
    16.500      1.000      6.000     12.779      3.402
    17.500      1.000      6.000     10.578      9.483
    18.500      1.000      6.000      8.977     14.473
    19.500      1.000      6.000      8.348     15.385
    20.500      1.000      6.000      8.373     12.814
    21.500      1.000      6.000      9.631      4.448
    22.500      1.000      6.000     10.233      1.124
    23.500      1.000      6.000     10.087      1.201
    24.500      1.000      6.000      9.606      3.018
    25.500      1.000      6.000      9.228      4.735
     4.000      1.000      7.000     18.143     17.307
     5.000      1.000      7.000     18.336     17.489
     6.000      1.000      7.000     18.648     17.699
     7.000      1.000      7.000     18.851     18.007
     8.000      1.000      7.000     19.214     18.368
     9.000      1.000      7.000     19.617     18.784
    10.000      1.000      7.000     19.474     18.733
    11.000      1.000      7.000     17.023     15.391
    12.000      1.000      7.000     15.017     11.269
    13.000      1.000      7.000     14.143      8.645
    14.000      1.000      7.000     13.736      6.629
    15.000      1.000      7.000     13.562      4.751
    16.000      1.000      7.000     13.075      4.240
    17.000      1.000      7.000     10.930     10.738
    18.000      1.000      7.000      9.437     15.897
    19.000      1.000      7.000      8.719     16.458
    20.000      1.000      7.000      8.693     13.291
    21.000      1.000      7.000      9.977      4.474
    22.000      1.000      7.000     10.569      0.902
    23.000      1.000      7.000     10.540      0.222
    24.000      1.000      7.000     10.250      0.755
    25.000      1.000      7.000      9.746      2.547
     4.500      1.000      8.000     18.450     18.141
     5.500      1.000      8.000     18.816     18.349
     6.500      1.000      8.000     19.024     18.676
     7.500      1.000      8.000     19.409     19.032
     8.500      1.000      8.000     19.810     19.428
     9.500      1.000      8.000     19.606     19.317
    10.500      1.000      8.000     17.063     15.864
    11.500      1.000      8.000     15.054     11.682
    12.500      1.000      8.000     14.208      9.052
    13.500      1.000      8.000     13.838      7.052
    14.500      1.000      8.000     13.700      5.231
    15.500      1.000      8.000     13.228      4.905
    16.500      1.000      8.000     11.090     11.648
    17.500      1.000      8.000      9.722     16.900
    18.500      1.000      8.000      9.151     17.601
    19.500      1.000      8.000      9.100     14.094
    20.500      1.000      8.000     10.367      4.910
    21.500      1.000      8.000     10.880      1.197
    22.500      1.000      8.000     10.812      0.273
    23.500      1.000      8.000     10.629      0.081
    24.500      1.000      8.000     10.320      0.636
     5.000      1.000      9.000     18.888     18.884
     6.000      1.000      9.000     19.094     19.225
     7.000      1.000      9.000     19.497     19.573
     8.000      1.000      9.000     19.895     19.942
     9.000      1.000      9.000     19.643     19.770
    10.000      1.000      9.000     17.034     16.222
    11.000      1.000      9.000     15.029     11.996
    12.000      1.000      9.000     14.210      9.357
    13.000      1.000      9.000     13.870      7.363
    14.000      1.000      9.000     13.759      5.585
    15.000      1.000      9.000     13.291      5.397
    16.000      1.000      9.000     11.153     12.339
    17.000      1.000      9.000      9.851     17.619
    18.000      1.000      9.000      9.409     18.373
    19.000      1.000      9.000      9.540     14.983
    20.000      1.000      9.000     10.838      5.649
    21.000      1.000      9.000     11.242      1.815
    22.000      1.000      9.000     11.075      0.752
    23.000      1.000      9.000     10.855      0.324
    24.000      1.000      9.000     10.644      0.195
     5.500      1.000     10.000     19.080     19.659
     6.500      1.000     10.000     19.501     20.007
     7.500      1.000     10.000     19.899     20.358
     8.500      1.000     10.000     19.602     20.136
     9.500      1.000     10.000     16.948     16.507
    10.500      1.000     10.000     14.958     12.238
    11.500      1.000     10.000     14.166      9.589
    12.500      1.000     10.000     13.852      7.607
    13.500      1.000     10.000     13.763      5.869
    14.500      1.000     10.000     13.293      5.814
    15.500      1.000     10.000     11.159     12.914
    16.500      1.000     10.000      9.901     18.178
    17.500      1.000     10.000      9.524     18.917
    18.500      1.000     10.000      9.797     15.538
    19.500      1.000     10.000     11.325      6.448
    20.500      1.000     10.000     11.688      2.654
    21.500      1.000     10.000     11.396      1.477
    22.500      1.000     10.000     11.084      0.887
    23.500      1.000     10.000     10.837      0.535
     6.000      1.000     11.000     19.435     20.376
     7.000      1.000     11.000     19.830     20.705
     8.000      1.000     11.000     19.496     20.432
     9.000      1.000     11.000     16.816     16.730
    10.000      1.000     11.000     14.849     12.421
    11.000      1.000     11.000     14.082      9.773
    12.000      1.000     11.000     13.793      7.800
    13.000      1.000     11.000     13.721      6.100
    14.000      1.000     11.000     13.249      6.158
    15.000      1.000     11.000     11.122     13.387
    16.000      1.000     11.000      9.905     18.624
    17.000      1.000     11.000      9.570     19.335
    18.000      1.000     11.000      9.916     15.900
    19.000      1.000     11.000     11.600      6.933
    20.000      1.000     11.000     12.143      3.500
    21.000      1.000     11.000     11.797      2.363
    22.000      1.000     11.000     11.372      1.671
    23.000      1.000     11.000     11.044      1.192
     6.500      1.000     12.000     19.698     20.993
     7.500      1.000     12.000     19.335     20.674
     8.500      1.000     12.000     16.645     16.911
     9.500      1.000     12.000     14.706     12.572
    10.500      1.000     12.000     13.966      9.917
    11.500      1.000     12.000     13.699      7.946
    12.500      1.000     12.000     13.641      6.288
    13.500      1.000     12.000     13.169      6.441
    14.500      1.000     12.000     11.054     13.781
    15.500      1.000     12.000      9.873     18.977
    16.500      1.000     12.000      9.571     19.679
    17.500      1.000     12.000      9.966     16.157
    18.500      1.000     12.000     11.720      7.233
    19.500      1.000     12.000     12.378      4.012
    20.500      1.000     12.000     12.199      3.212
    21.500      1.000     12.000     11.737      2.576
    22.500      1.000     12.000     11.312      1.984
0
0
0
0
