3    2.00    0.00   14.00    0.00   15.00    0.00  105.5974
3    3.00    0.00    4.00    0.00    5.00    0.00  101.6759
3    3.00    0.00    5.00    0.00    6.00    0.00   99.9924
3    3.00    0.00    6.00    0.00    7.00    0.00  102.2470
3    3.00    0.00    7.00    0.00    8.00    0.00  107.3905
3    3.00    0.00    8.00    0.00    9.00    0.00  114.3772
3    3.00    0.00    9.00    0.00   10.00    0.00  118.5644
3    3.00    0.00   10.00    0.00   11.00    0.00  118.5413
3    3.00    0.00   11.00    0.00   12.00    0.00  115.7623
3    3.00    0.00   12.00    0.00   13.00    0.00  112.3684
3    3.00    0.00   13.00    0.00   14.00    0.00  109.3820
3    3.00    0.00   14.00    0.00   15.00    0.00  107.0800
3    4.00    0.00    5.00    0.00    6.00    0.00  101.7134
3    4.00    0.00    6.00    0.00    7.00    0.00  100.9478
3    4.00    0.00    7.00    0.00    8.00    0.00  105.3231
3    4.00    0.00    8.00    0.00    9.00    0.00  111.7285
3    4.00    0.00    9.00    0.00   10.00    0.00  117.1643
3    4.00    0.00   10.00    0.00   11.00    0.00  118.3420
3    4.00    0.00   11.00    0.00   12.00    0.00  116.6533
3    4.00    0.00   12.00    0.00   13.00    0.00  113.8483
3    4.00    0.00   13.00    0.00   14.00    0.00  111.1310
3    4.00    0.00   14.00    0.00   15.00    0.00  108.9063
3    5.00    0.00    6.00    0.00    7.00    0.00  102.0321
3    5.00    0.00    7.00    0.00    8.00    0.00  102.8061
3    5.00    0.00    8.00    0.00    9.00    0.00  108.8192
3    5.00    0.00    9.00    0.00   10.00    0.00  114.4599
3    5.00    0.00   10.00    0.00   11.00    0.00  117.3895
3    5.00    0.00   11.00    0.00   12.00    0.00  116.9240
3    5.00    0.00   12.00    0.00   13.00    0.00  115.0928
3    5.00    0.00   13.00    0.00   14.00    0.00  112.8873
3    5.00    0.00   14.00    0.00   15.00    0.00  110.9172
3    6.00    0.00    7.00    0.00    8.00    0.00  102.7608
3    6.00    0.00    8.00    0.00    9.00    0.00  104.9639
3    6.00    0.00    9.00    0.00   10.00    0.00  110.9081
3    6.00    0.00   10.00    0.00   11.00    0.00  114.6079
3    6.00    0.00   11.00    0.00   12.00    0.00  115.9888
3    6.00    0.00   12.00    0.00   13.00    0.00  115.2841
3    6.00    0.00   13.00    0.00   14.00    0.00  113.9880
3    6.00    0.00   14.00    0.00   15.00    0.00  112.5356
3    7.00    0.00    8.00    0.00    9.00    0.00  103.5629
3    7.00    0.00    9.00    0.00   10.00    0.00  106.0074
3    7.00    0.00   10.00    0.00   11.00    0.00  110.5440
3    7.00    0.00   11.00    0.00   12.00    0.00  112.7980
3    7.00    0.00   12.00    0.00   13.00    0.00  113.7582
3    7.00    0.00   13.00    0.00   14.00    0.00  113.4499
3    7.00    0.00   14.00    0.00   15.00    0.00  112.8671
3    8.00    0.00    9.00    0.00   10.00    0.00  103.8275
3    8.00    0.00   10.00    0.00   11.00    0.00  105.4147
3    8.00    0.00   11.00    0.00   12.00    0.00  108.5638
3    8.00    0.00   12.00    0.00   13.00    0.00  110.1528
3    8.00    0.00   13.00    0.00   14.00    0.00  111.1631
3    8.00    0.00   14.00    0.00   15.00    0.00  111.3586
3    9.00    0.00   10.00    0.00   11.00    0.00  103.5207
3    9.00    0.00   11.00    0.00   12.00    0.00  104.1045
3    9.00    0.00   12.00    0.00   13.00    0.00  106.3349
3    9.00    0.00   13.00    0.00   14.00    0.00  107.6064
3    9.00    0.00   14.00    0.00   15.00    0.00  108.7149
3   10.00    0.00   11.00    0.00   12.00    0.00  103.0836
3   10.00    0.00   12.00    0.00   13.00    0.00  102.9504
3   10.00    0.00   13.00    0.00   14.00    0.00  104.6007
3   10.00    0.00   14.00    0.00   15.00    0.00  105.6745
3   11.00    0.00   12.00    0.00   13.00    0.00  102.7562
3   11.00    0.00   13.00    0.00   14.00    0.00  102.1865
3   11.00    0.00   14.00    0.00   15.00    0.00  103.5089
3   12.00    0.00   13.00    0.00   14.00    0.00  102.5595
3   12.00    0.00   14.00    0.00   15.00    0.00  101.7839
3   13.00    0.00   14.00    0.00   15.00    0.00  102.4893
3   15.00    0.00   14.00    0.00   13.00    0.00  101.7132
3   15.00    0.00   13.00    0.00   12.00    0.00   99.6833
3   15.00    0.00   12.00    0.00   11.00    0.00   99.4007
3   15.00    0.00   11.00    0.00   10.00    0.00   99.2978
3   15.00    0.00   10.00    0.00    9.00    0.00  101.2234
3   15.00    0.00    9.00    0.00    8.00    0.00  105.8991
3   15.00    0.00    8.00    0.00    7.00    0.00  112.8524
3   15.00    0.00    7.00    0.00    6.00    0.00  118.7154
3   15.00    0.00    6.00    0.00    5.00    0.00  120.2930
3   15.00    0.00    5.00    0.00    4.00    0.00  117.5643
3   15.00    0.00    4.00    0.00    3.00    0.00  113.1536
3   15.00    0.00    3.00    0.00    2.00    0.00  109.0693
3   15.00    0.00    2.00    0.00    1.00    0.00  106.0318
3   15.00    0.00    1.00    0.00    0.00    0.00  103.9955
3   14.00    0.00   13.00    0.00   12.00    0.00  101.7891
3   14.00    0.00   12.00    0.00   11.00    0.00   99.7298
3   14.00    0.00   11.00    0.00   10.00    0.00   99.6829
3   14.00    0.00   10.00    0.00    9.00    0.00  100.6801
3   14.00    0.00    9.00    0.00    8.00    0.00  104.8153
3   14.00    0.00    8.00    0.00    7.00    0.00  111.3476
3   14.00    0.00    7.00    0.00    6.00    0.00  117.6737
3   14.00    0.00    6.00    0.00    5.00    0.00  120.0362
3   14.00    0.00    5.00    0.00    4.00    0.00  118.0011
3   14.00    0.00    4.00    0.00    3.00    0.00  113.9676
3   14.00    0.00    3.00    0.00    2.00    0.00  110.0177
3   14.00    0.00    2.00    0.00    1.00    0.00  106.9077
3   14.00    0.00    1.00    0.00    0.00    0.00  104.7698
3   13.00    0.00   12.00    0.00   11.00    0.00  101.7406
3   13.00    0.00   11.00    0.00   10.00    0.00   99.7276
3   13.00    0.00   10.00    0.00    9.00    0.00  100.4450
3   13.00    0.00    9.00    0.00    8.00    0.00  103.3745
3   13.00    0.00    8.00    0.00    7.00    0.00  109.6614
3   13.00    0.00    7.00    0.00    6.00    0.00  116.2142
3   13.00    0.00    6.00    0.00    5.00    0.00  119.5483
3   13.00    0.00    5.00    0.00    4.00    0.00  118.3833
3   13.00    0.00    4.00    0.00    3.00    0.00  114.8829
3   13.00    0.00    3.00    0.00    2.00    0.00  111.1483
3   13.00    0.00    2.00    0.00    1.00    0.00  108.0828
3   13.00    0.00    1.00    0.00    0.00    0.00  105.8348
3   12.00    0.00   11.00    0.00   10.00    0.00  101.6819
3   12.00    0.00   10.00    0.00    9.00    0.00  100.0055
3   12.00    0.00    9.00    0.00    8.00    0.00  102.2679
3   12.00    0.00    8.00    0.00    7.00    0.00  107.4215
3   12.00    0.00    7.00    0.00    6.00    0.00  114.4226
3   12.00    0.00    6.00    0.00    5.00    0.00  118.6257
3   12.00    0.00    5.00    0.00    4.00    0.00  118.6200
3   12.00    0.00    4.00    0.00    3.00    0.00  115.8600
3   12.00    0.00    3.00    0.00    2.00    0.00  112.4915
3   12.00    0.00    2.00    0.00    1.00    0.00  109.5415
3   12.00    0.00    1.00    0.00    0.00    0.00  107.2950
3   11.00    0.00   10.00    0.00    9.00    0.00  101.7172
3   11.00    0.00    9.00    0.00    8.00    0.00  100.9565
3   11.00    0.00    8.00    0.00    7.00    0.00  105.3380
3   11.00    0.00    7.00    0.00    6.00    0.00  111.7538
3   11.00    0.00    6.00    0.00    5.00    0.00  117.2042
3   11.00    0.00    5.00    0.00    4.00    0.00  118.3991
3   11.00    0.00    4.00    0.00    3.00    0.00  116.7292
3   11.00    0.00    3.00    0.00    2.00    0.00  113.9502
3   11.00    0.00    2.00    0.00    1.00    0.00  111.2700
3   11.00    0.00    1.00    0.00    0.00    0.00  109.1048
3   10.00    0.00    9.00    0.00    8.00    0.00  102.0347
3   10.00    0.00    8.00    0.00    7.00    0.00  102.8116
3   10.00    0.00    7.00    0.00    6.00    0.00  108.8316
3   10.00    0.00    6.00    0.00    5.00    0.00  114.4844
3   10.00    0.00    5.00    0.00    4.00    0.00  117.4302
3   10.00    0.00    4.00    0.00    3.00    0.00  116.9830
3   10.00    0.00    3.00    0.00    2.00    0.00  115.1771
3   10.00    0.00    2.00    0.00    1.00    0.00  113.0100
3   10.00    0.00    1.00    0.00    0.00    0.00  111.1029
3    9.00    0.00    8.00    0.00    7.00    0.00  102.7623
3    9.00    0.00    7.00    0.00    6.00    0.00  104.9691
3    9.00    0.00    6.00    0.00    5.00    0.00  110.9228
3    9.00    0.00    5.00    0.00    4.00    0.00  114.6372
3    9.00    0.00    4.00    0.00    3.00    0.00  116.0347
3    9.00    0.00    3.00    0.00    2.00    0.00  115.3546
3    9.00    0.00    2.00    0.00    1.00    0.00  114.0968
3    9.00    0.00    1.00    0.00    0.00    0.00  112.7115
3    8.00    0.00    7.00    0.00    6.00    0.00  103.5646
3    8.00    0.00    6.00    0.00    5.00    0.00  106.0157
3    8.00    0.00    5.00    0.00    4.00    0.00  110.5644
3    8.00    0.00    4.00    0.00    3.00    0.00  112.8335
3    8.00    0.00    3.00    0.00    2.00    0.00  113.8168
3    8.00    0.00    2.00    0.00    1.00    0.00  113.5468
3    8.00    0.00    1.00    0.00    0.00    0.00  113.0339
3    7.00    0.00    6.00    0.00    5.00    0.00  103.8307
3    7.00    0.00    5.00    0.00    4.00    0.00  105.4267
3    7.00    0.00    4.00    0.00    3.00    0.00  108.5889
3    7.00    0.00    3.00    0.00    2.00    0.00  110.1992
3    7.00    0.00    2.00    0.00    1.00    0.00  111.2471
3    7.00    0.00    1.00    0.00    0.00    0.00  111.5155
3    6.00    0.00    5.00    0.00    4.00    0.00  103.5251
3    6.00    0.00    4.00    0.00    3.00    0.00  104.1188
3    6.00    0.00    3.00    0.00    2.00    0.00  106.3680
3    6.00    0.00    2.00    0.00    1.00    0.00  107.6758
3    6.00    0.00    1.00    0.00    0.00    0.00  108.8598
3    5.00    0.00    4.00    0.00    3.00    0.00  103.0888
3    5.00    0.00    3.00    0.00    2.00    0.00  102.9704
3    5.00    0.00    2.00    0.00    1.00    0.00  104.6534
3    5.00    0.00    1.00    0.00    0.00    0.00  105.8058
3    4.00    0.00    3.00    0.00    2.00    0.00  102.7644
3    4.00    0.00    2.00    0.00    1.00    0.00  102.2220
3    4.00    0.00    1.00    0.00    0.00    0.00  103.6233
3    3.00    0.00    2.00    0.00    1.00    0.00  102.5765
3    3.00    0.00    1.00    0.00    0.00    0.00  101.8771
3    2.00    0.00    1.00    0.00    0.00    0.00  102.5474
3    0.00    0.00    4.00    1.00    4.00    2.00   96.4974
3    0.00    0.00    4.00    2.00    4.00    3.00   96.8766
3    0.00    0.00    4.00    3.00    4.00    4.00  100.2943
3    0.00    0.00    4.00    4.00    4.00    5.00  107.2552
3    0.00    0.00    4.00    5.00    4.00    6.00  114.0243
3    0.00    0.00    4.00    6.00    4.00    7.00  115.6597
3    0.00    0.00    4.00    7.00    4.00    8.00  112.7880
3    0.00    0.00    4.00    8.00    4.00    9.00  109.3823
3    0.00    0.00    4.00    9.00    4.00   10.00  106.8196
3    1.00    0.00    4.00    1.00    4.00    2.00   98.9447
3    1.00    0.00    4.00    2.00    4.00    3.00   98.6056
3    1.00    0.00    4.00    3.00    4.00    4.00  101.2014
3    1.00    0.00    4.00    4.00    4.00    5.00  107.3118
3    1.00    0.00    4.00    5.00    4.00    6.00  113.7598
3    1.00    0.00    4.00    6.00    4.00    7.00  115.5674
3    1.00    0.00    4.00    7.00    4.00    8.00  112.8768
3    1.00    0.00    4.00    8.00    4.00    9.00  109.5115
3    1.00    0.00    4.00    9.00    4.00   10.00  106.9006
3    2.00    0.00    4.00    1.00    4.00    2.00   99.9446
3    2.00    0.00    4.00    2.00    4.00    3.00   99.4943
3    2.00    0.00    4.00    3.00    4.00    4.00  101.8206
3    2.00    0.00    4.00    4.00    4.00    5.00  107.5569
3    2.00    0.00    4.00    5.00    4.00    6.00  113.9015
3    2.00    0.00    4.00    6.00    4.00    7.00  115.8977
3    2.00    0.00    4.00    7.00    4.00    8.00  113.1145
3    2.00    0.00    4.00    8.00    4.00    9.00  109.5995
3    2.00    0.00    4.00    9.00    4.00   10.00  106.9280
3    3.00    0.00    4.00    1.00    4.00    2.00   99.5235
3    3.00    0.00    4.00    2.00    4.00    3.00  100.2356
3    3.00    0.00    4.00    3.00    4.00    4.00  102.6861
3    3.00    0.00    4.00    4.00    4.00    5.00  108.3830
3    3.00    0.00    4.00    5.00    4.00    6.00  114.6821
3    3.00    0.00    4.00    6.00    4.00    7.00  116.5060
3    3.00    0.00    4.00    7.00    4.00    8.00  113.4623
3    3.00    0.00    4.00    8.00    4.00    9.00  109.6110
3    3.00    0.00    4.00    9.00    4.00   10.00  106.6907
3    3.00    0.00   11.00    3.50   11.00    4.50  148.0671
3    3.00    0.00   11.00    4.50   11.00    5.50  120.1908
3    3.00    0.00   11.00    5.50   11.00    6.50   97.1864
3    3.00    0.00   11.00    6.50   11.00    7.50   85.0180
3    3.00    0.00   11.00    7.50   11.00    8.50   81.7754
3    3.00    0.00   11.00    8.50   11.00    9.50   82.7427
3    4.00    0.00    4.00    1.00    4.00    2.00  101.9909
3    4.00    0.00    4.00    2.00    4.00    3.00  100.7027
3    4.00    0.00    4.00    3.00    4.00    4.00  103.8789
3    4.00    0.00    4.00    4.00    4.00    5.00  109.9782
3    4.00    0.00    4.00    5.00    4.00    6.00  116.3808
3    4.00    0.00    4.00    6.00    4.00    7.00  117.3393
3    4.00    0.00    4.00    7.00    4.00    8.00  113.5540
3    4.00    0.00    4.00    8.00    4.00    9.00  109.1696
3    4.00    0.00    4.00    9.00    4.00   10.00  105.9444
3    4.00    0.00   11.00    1.50   11.00    2.50  153.4329
3    4.00    0.00   11.00    2.50   11.00    3.50  158.9150
3    4.00    0.00   11.00    3.50   11.00    4.50  146.3398
3    4.00    0.00   11.00    4.50   11.00    5.50  123.2720
3    4.00    0.00   11.00    5.50   11.00    6.50  102.4063
3    4.00    0.00   11.00    6.50   11.00    7.50   89.5364
3    4.00    0.00   11.00    7.50   11.00    8.50   84.6934
3    4.00    0.00   11.00    8.50   11.00    9.50   84.3259
3    4.00    0.00   11.00    9.50   11.00   11.00   85.7005
3    5.00    0.00    4.00    1.00    4.00    2.00   96.6951
3    5.00    0.00    4.00    2.00    4.00    3.00  100.7696
3    5.00    0.00    4.00    3.00    4.00    4.00  106.0528
3    5.00    0.00    4.00    4.00    4.00    5.00  113.2581
3    5.00    0.00    4.00    5.00    4.00    6.00  118.5546
3    5.00    0.00    4.00    6.00    4.00    7.00  117.9925
3    5.00    0.00    4.00    7.00    4.00    8.00  112.8503
3    5.00    0.00    4.00    8.00    4.00    9.00  107.7647
3    5.00    0.00    4.00    9.00    4.00   10.00  104.2406
3    5.00    0.00   11.00    1.50   11.00    2.50  141.7971
3    5.00    0.00   11.00    2.50   11.00    3.50  150.1222
3    5.00    0.00   11.00    3.50   11.00    4.50  143.3920
3    5.00    0.00   11.00    4.50   11.00    5.50  125.8992
3    5.00    0.00   11.00    5.50   11.00    6.50  107.8848
3    5.00    0.00   11.00    6.50   11.00    7.50   94.8348
3    5.00    0.00   11.00    7.50   11.00    8.50   88.4846
3    5.00    0.00   11.00    8.50   11.00    9.50   86.7078
3    5.00    0.00   11.00    9.50   11.00   11.00   87.0682
3    6.00    0.00    4.00    1.00    4.00    2.00  100.8414
3    6.00    0.00    4.00    2.00    4.00    3.00  103.8334
3    6.00    0.00    4.00    3.00    4.00    4.00  110.9438
3    6.00    0.00    4.00    4.00    4.00    5.00  117.9944
3    6.00    0.00    4.00    5.00    4.00    6.00  120.9091
3    6.00    0.00    4.00    6.00    4.00    7.00  117.5301
3    6.00    0.00    4.00    7.00    4.00    8.00  110.6754
3    6.00    0.00    4.00    8.00    4.00    9.00  104.9221
3    6.00    0.00    4.00    9.00    4.00   10.00  101.3238
3    6.00    0.00   11.00    1.50   11.00    2.50  129.1400
3    6.00    0.00   11.00    2.50   11.00    3.50  139.3202
3    6.00    0.00   11.00    3.50   11.00    4.50  138.4722
3    6.00    0.00   11.00    4.50   11.00    5.50  127.2991
3    6.00    0.00   11.00    5.50   11.00    6.50  113.1071
3    6.00    0.00   11.00    6.50   11.00    7.50  100.6333
3    6.00    0.00   11.00    7.50   11.00    8.50   93.1957
3    6.00    0.00   11.00    8.50   11.00    9.50   90.0746
3    6.00    0.00   11.00    9.50   11.00   11.00   89.3671
3    7.00    0.00    4.00    1.00    4.00    2.00  105.3398
3    7.00    0.00    4.00    2.00    4.00    3.00  110.9344
3    7.00    0.00    4.00    3.00    4.00    4.00  119.5977
3    7.00    0.00    4.00    4.00    4.00    5.00  123.9514
3    7.00    0.00    4.00    5.00    4.00    6.00  122.3594
3    7.00    0.00    4.00    6.00    4.00    7.00  115.3971
3    7.00    0.00    4.00    7.00    4.00    8.00  106.8344
3    7.00    0.00    4.00    8.00    4.00    9.00  100.7534
3    7.00    0.00    4.00    9.00    4.00   10.00   97.3932
3    7.00    0.00   11.00    1.50   11.00    2.50  116.9960
3    7.00    0.00   11.00    2.50   11.00    3.50  127.0542
3    7.00    0.00   11.00    3.50   11.00    4.50  131.2137
3    7.00    0.00   11.00    4.50   11.00    5.50  126.6612
3    7.00    0.00   11.00    5.50   11.00    6.50  117.1777
3    7.00    0.00   11.00    6.50   11.00    7.50  106.2841
3    7.00    0.00   11.00    7.50   11.00    8.50   98.4170
3    7.00    0.00   11.00    8.50   11.00    9.50   94.2876
3    7.00    0.00   11.00    9.50   11.00   11.00   92.6176
3    8.00    0.00    4.00    1.00    4.00    2.00  113.0464
3    8.00    0.00    4.00    2.00    4.00    3.00  122.1318
3    8.00    0.00    4.00    3.00    4.00    4.00  130.3158
3    8.00    0.00    4.00    4.00    4.00    5.00  129.6458
3    8.00    0.00    4.00    5.00    4.00    6.00  122.3009
3    8.00    0.00    4.00    6.00    4.00    7.00  111.5199
3    8.00    0.00    4.00    7.00    4.00    8.00  101.7865
3    8.00    0.00    4.00    8.00    4.00    9.00   95.9303
3    8.00    0.00    4.00    9.00    4.00   10.00   93.2066
3    8.00    0.00   11.00    1.50   11.00    2.50  107.5387
3    8.00    0.00   11.00    2.50   11.00    3.50  115.5391
3    8.00    0.00   11.00    3.50   11.00    4.50  122.6516
3    8.00    0.00   11.00    4.50   11.00    5.50  123.9808
3    8.00    0.00   11.00    5.50   11.00    6.50  119.5078
3    8.00    0.00   11.00    6.50   11.00    7.50  111.0147
3    8.00    0.00   11.00    7.50   11.00    8.50  103.4764
3    8.00    0.00   11.00    8.50   11.00    9.50   98.8248
3    8.00    0.00   11.00    9.50   11.00   11.00   96.4572
3    9.00    0.00    4.00    1.00    4.00    2.00  123.9574
3    9.00    0.00    4.00    2.00    4.00    3.00  135.0097
3    9.00    0.00    4.00    3.00    4.00    4.00  140.5672
3    9.00    0.00    4.00    4.00    4.00    5.00  133.5689
3    9.00    0.00    4.00    5.00    4.00    6.00  120.1879
3    9.00    0.00    4.00    6.00    4.00    7.00  106.3536
3    9.00    0.00    4.00    7.00    4.00    8.00   96.2300
3    9.00    0.00    4.00    8.00    4.00    9.00   91.1894
3    9.00    0.00    4.00    9.00    4.00   10.00   89.4849
3    9.00    0.00   11.00    1.50   11.00    2.50  102.3240
3    9.00    0.00   11.00    2.50   11.00    3.50  107.4013
3    9.00    0.00   11.00    3.50   11.00    4.50  114.9284
3    9.00    0.00   11.00    4.50   11.00    5.50  120.1824
3    9.00    0.00   11.00    5.50   11.00    6.50  120.1056
3    9.00    0.00   11.00    6.50   11.00    7.50  114.2370
3    9.00    0.00   11.00    7.50   11.00    8.50  107.5633
3    9.00    0.00   11.00    8.50   11.00    9.50  102.9412
3    9.00    0.00   11.00    9.50   11.00   11.00  100.1900
3   10.00    0.00    4.00    1.00    4.00    2.00  136.4962
3   10.00    0.00    4.00    2.00    4.00    3.00  147.2062
3   10.00    0.00    4.00    3.00    4.00    4.00  148.8170
3   10.00    0.00    4.00    4.00    4.00    5.00  135.1098
3   10.00    0.00    4.00    5.00    4.00    6.00  116.5374
3   10.00    0.00    4.00    6.00    4.00    7.00  100.5160
3   10.00    0.00    4.00    7.00    4.00    8.00   90.8744
3   10.00    0.00    4.00    8.00    4.00    9.00   87.1570
3   10.00    0.00    4.00    9.00    4.00   10.00   86.6839
3   10.00    0.00   11.00    1.50   11.00    2.50  100.5025
3   10.00    0.00   11.00    2.50   11.00    3.50  103.4297
3   10.00    0.00   11.00    3.50   11.00    4.50  109.7554
3   10.00    0.00   11.00    4.50   11.00    5.50  116.4418
3   10.00    0.00   11.00    5.50   11.00    6.50  119.1520
3   10.00    0.00   11.00    6.50   11.00    7.50  115.7136
3   10.00    0.00   11.00    7.50   11.00    8.50  110.1944
3   10.00    0.00   11.00    8.50   11.00    9.50  105.8446
3   10.00    0.00   11.00    9.50   11.00   11.00  103.0620
3   11.00    0.00    4.00    2.00    4.00    3.00  157.8490
3   11.00    0.00    4.00    3.00    4.00    4.00  154.8265
3   11.00    0.00    4.00    4.00    4.00    5.00  135.1539
3   11.00    0.00    4.00    5.00    4.00    6.00  112.0852
3   11.00    0.00    4.00    6.00    4.00    7.00   94.8165
3   11.00    0.00    4.00    7.00    4.00    8.00   86.2691
3   11.00    0.00    4.00    8.00    4.00    9.00   84.0989
3   11.00    0.00    4.00    9.00    4.00   10.00   84.8603
3   11.00    0.00   11.00    1.50   11.00    2.50   99.7696
3   11.00    0.00   11.00    2.50   11.00    3.50  101.8687
3   11.00    0.00   11.00    3.50   11.00    4.50  106.6884
3   11.00    0.00   11.00    4.50   11.00    5.50  113.5265
3   11.00    0.00   11.00    5.50   11.00    6.50  117.6967
3   11.00    0.00   11.00    6.50   11.00    7.50  115.7807
3   11.00    0.00   11.00    7.50   11.00    8.50  111.2799
3   11.00    0.00   11.00    8.50   11.00    9.50  107.4271
3   11.00    0.00   11.00    9.50   11.00   11.00  104.7876
3   12.00    0.00    4.00    3.00    4.00    4.00  159.4531
3   12.00    0.00    4.00    4.00    4.00    5.00  134.2576
3   12.00    0.00    4.00    5.00    4.00    6.00  107.5626
3   12.00    0.00    4.00    6.00    4.00    7.00   89.6953
3   12.00    0.00    4.00    7.00    4.00    8.00   82.5287
3   12.00    0.00    4.00    8.00    4.00    9.00   81.9046
3   12.00    0.00   11.00    1.50   11.00    2.50   98.1251
3   12.00    0.00   11.00    2.50   11.00    3.50  100.6226
3   12.00    0.00   11.00    3.50   11.00    4.50  105.1055
3   12.00    0.00   11.00    4.50   11.00    5.50  111.8580
3   12.00    0.00   11.00    5.50   11.00    6.50  116.3942
3   12.00    0.00   11.00    6.50   11.00    7.50  115.2919
3   12.00    0.00   11.00    7.50   11.00    8.50  111.4828
3   12.00    0.00   11.00    8.50   11.00    9.50  108.0390
3   12.00    0.00   11.00    9.50   11.00   11.00  105.5929
3   13.00    0.00   11.00    1.50   11.00    2.50   98.6673
3   13.00    0.00   11.00    2.50   11.00    3.50   99.9647
3   13.00    0.00   11.00    3.50   11.00    4.50  104.2040
3   13.00    0.00   11.00    4.50   11.00    5.50  111.0085
3   13.00    0.00   11.00    5.50   11.00    6.50  115.6687
3   13.00    0.00   11.00    6.50   11.00    7.50  114.8208
3   13.00    0.00   11.00    7.50   11.00    8.50  111.3109
3   13.00    0.00   11.00    8.50   11.00    9.50  108.1334
3   13.00    0.00   11.00    9.50   11.00   11.00  105.8816
3   14.00    0.00   11.00    1.50   11.00    2.50   98.4329
3   14.00    0.00   11.00    2.50   11.00    3.50   99.3960
3   14.00    0.00   11.00    3.50   11.00    4.50  103.9101
3   14.00    0.00   11.00    4.50   11.00    5.50  110.8700
3   14.00    0.00   11.00    5.50   11.00    6.50  115.4394
3   14.00    0.00   11.00    6.50   11.00    7.50  114.5218
3   14.00    0.00   11.00    7.50   11.00    8.50  111.1204
3   14.00    0.00   11.00    8.50   11.00    9.50  108.0791
3   14.00    0.00   11.00    9.50   11.00   11.00  105.9284
3   15.00    0.00   11.00    1.50   11.00    2.50   96.8204
3   15.00    0.00   11.00    2.50   11.00    3.50   98.2027
3   15.00    0.00   11.00    3.50   11.00    4.50  103.6082
3   15.00    0.00   11.00    4.50   11.00    5.50  111.0657
3   15.00    0.00   11.00    5.50   11.00    6.50  115.7129
3   15.00    0.00   11.00    6.50   11.00    7.50  114.5155
3   15.00    0.00   11.00    7.50   11.00    8.50  111.0366
3   15.00    0.00   11.00    8.50   11.00    9.50  108.0170
3   15.00    0.00   11.00    9.50   11.00   11.00  105.8888
3    4.00    1.00    4.00    2.00    4.00    3.00  102.3254
3    4.00    1.00    4.00    3.00    4.00    4.00  102.8485
