Model with forward and reverse pole-dipole arrays
   1.00
6
1152
1
0
    15.000      1.000      5.000     53.538
    16.000      1.000      5.000     37.335
    17.000      1.000      5.000     26.375
    18.000      1.000      5.000     21.297
    19.000      1.000      5.000     18.558
    20.000      1.000      5.000     16.950
    21.000      1.000      5.000     15.872
    22.000      1.000      5.000     14.058
    23.000      1.000      5.000      7.833
    24.000      1.000      5.000      4.980
    25.000      1.000      5.000      7.228
    26.000      1.000      5.000      8.445
    27.000      1.000      5.000      8.536
    28.000      1.000      5.000      8.118
    29.000      1.000      5.000      7.417
    30.000      1.000      5.000      7.672
    31.000      1.000      5.000      8.851
    32.000      1.000      5.000      9.510
    33.000      1.000      5.000      9.805
    34.000      1.000      5.000      9.938
    35.000      1.000      5.000      9.996
    36.000      1.000      5.000     10.015
    37.000      1.000      5.000     10.011
     3.500      1.000      6.000     51.243
     4.500      1.000      6.000     51.446
     5.500      1.000      6.000     51.753
     6.500      1.000      6.000     52.179
     7.500      1.000      6.000     52.745
     8.500      1.000      6.000     53.483
     9.500      1.000      6.000     54.443
    10.500      1.000      6.000     55.703
    11.500      1.000      6.000     57.376
    12.500      1.000      6.000     59.620
    13.500      1.000      6.000     62.364
    14.500      1.000      6.000     60.000
    15.500      1.000      6.000     41.357
    16.500      1.000      6.000     29.061
    17.500      1.000      6.000     23.461
    18.500      1.000      6.000     20.504
    19.500      1.000      6.000     18.842
    20.500      1.000      6.000     17.926
    21.500      1.000      6.000     15.868
    22.500      1.000      6.000      8.385
    23.500      1.000      6.000      5.358
    24.500      1.000      6.000      8.024
    25.500      1.000      6.000      9.302
    26.500      1.000      6.000      9.401
    27.500      1.000      6.000      9.189
    28.500      1.000      6.000      8.668
    29.500      1.000      6.000      7.876
    30.500      1.000      6.000      7.938
    31.500      1.000      6.000      8.933
    32.500      1.000      6.000      9.537
    33.500      1.000      6.000      9.817
    34.500      1.000      6.000      9.944
    35.500      1.000      6.000      9.995
    36.500      1.000      6.000     10.005
     1.000      1.000 -1     15.775
     2.000      1.000 -1     15.770
     3.000      1.000 -1     15.760
     4.000      1.000 -1     15.746
     5.000      1.000 -1     15.727
     6.000      1.000 -1     15.701
     7.000      1.000 -1     15.668
     8.000      1.000 -1     15.626
     9.000      1.000 -1     15.572
    10.000      1.000 -1     15.501
    11.000      1.000 -1     15.406
    12.000      1.000 -1     15.274
    13.000      1.000 -1     15.083
    14.000      1.000 -1     14.785
    15.000      1.000 -1     14.271
    16.000      1.000 -1     13.221
    17.000      1.000 -1     11.143
    18.000      1.000 -1      9.694
    19.000      1.000 -1      9.526
    20.000      1.000 -1      9.743
    21.000      1.000 -1      9.830
    22.000      1.000 -1      9.769
    23.000      1.000 -1      9.395
    24.000      1.000 -1      8.080
    25.000      1.000 -1      6.997
    26.000      1.000 -1      6.949
    27.000      1.000 -1      8.814
    28.000      1.000 -1     10.699
    29.000      1.000 -1     10.468
    30.000      1.000 -1     10.277
    31.000      1.000 -1     10.201
    32.000      1.000 -1     10.169
    33.000      1.000 -1     10.155
    34.000      1.000 -1     10.148
    35.000      1.000 -1     10.145
    36.000      1.000 -1     10.145
    37.000      1.000 -1     10.145
    38.000      1.000 -1     10.147
    39.000      1.000 -1     10.147
     1.500      1.000 -2     23.489
     2.500      1.000 -2     23.472
     3.500      1.000 -2     23.442
     4.500      1.000 -2     23.396
     5.500      1.000 -2     23.335
     6.500      1.000 -2     23.254
     7.500      1.000 -2     23.149
     8.500      1.000 -2     23.014
     9.500      1.000 -2     22.838
    10.500      1.000 -2     22.602
    11.500      1.000 -2     22.278
    12.500      1.000 -2     21.815
    13.500      1.000 -2     21.116
    14.500      1.000 -2     19.970
    15.500      1.000 -2     17.860
    16.500      1.000 -2     14.236
    17.500      1.000 -2     11.402
    18.500      1.000 -2      9.554
    19.500      1.000 -2      8.854
    20.500      1.000 -2      9.065
    21.500      1.000 -2      9.093
    22.500      1.000 -2      8.612
    23.500      1.000 -2      7.000
    24.500      1.000 -2      5.643
    25.500      1.000 -2      5.114
    26.500      1.000 -2      4.969
    27.500      1.000 -2      7.797
    28.500      1.000 -2     10.867
    29.500      1.000 -2     10.631
    30.500      1.000 -2     10.295
    31.500      1.000 -2     10.146
    32.500      1.000 -2     10.079
    33.500      1.000 -2     10.049
    34.500      1.000 -2     10.035
    35.500      1.000 -2     10.030
    36.500      1.000 -2     10.031
    37.500      1.000 -2     10.034
    38.500      1.000 -2     10.039
     2.000      1.000 -3     30.228
     3.000      1.000 -3     30.185
     4.000      1.000 -3     30.114
     5.000      1.000 -3     30.012
     6.000      1.000 -3     29.875
     7.000      1.000 -3     29.696
     8.000      1.000 -3     29.464
     9.000      1.000 -3     29.162
    10.000      1.000 -3     28.760
    11.000      1.000 -3     28.215
    12.000      1.000 -3     27.450
    13.000      1.000 -3     26.324
    14.000      1.000 -3     24.560
    15.000      1.000 -3     21.556
    16.000      1.000 -3     16.966
    17.000      1.000 -3     13.615
    18.000      1.000 -3     11.507
    19.000      1.000 -3      9.601
    20.000      1.000 -3      8.384
    21.000      1.000 -3      8.364
    22.000      1.000 -3      7.978
    23.000      1.000 -3      6.575
    24.000      1.000 -3      5.711
    25.000      1.000 -3      5.803
    26.000      1.000 -3      5.259
    27.000      1.000 -3      4.442
    28.000      1.000 -3      7.248
    29.000      1.000 -3     10.960
    30.000      1.000 -3     10.831
    31.000      1.000 -3     10.421
    32.000      1.000 -3     10.220
    33.000      1.000 -3     10.126
    34.000      1.000 -3     10.083
    35.000      1.000 -3     10.065
    36.000      1.000 -3     10.060
    37.000      1.000 -3     10.064
    38.000      1.000 -3     10.074
     2.500      1.000 -4     35.688
     3.500      1.000 -4     35.597
     4.500      1.000 -4     35.456
     5.500      1.000 -4     35.262
     6.500      1.000 -4     35.004
     7.500      1.000 -4     34.668
     8.500      1.000 -4     34.230
     9.500      1.000 -4     33.654
    10.500      1.000 -4     32.880
    11.500      1.000 -4     31.811
    12.500      1.000 -4     30.278
    13.500      1.000 -4     27.962
    14.500      1.000 -4     24.248
    15.500      1.000 -4     19.011
    16.500      1.000 -4     15.375
    17.500      1.000 -4     13.185
    18.500      1.000 -4     11.493
    19.500      1.000 -4      9.498
    20.500      1.000 -4      7.777
    21.500      1.000 -4      7.273
    22.500      1.000 -4      6.219
    23.500      1.000 -4      5.821
    24.500      1.000 -4      6.364
    25.500      1.000 -4      6.520
    26.500      1.000 -4      5.606
    27.500      1.000 -4      4.226
    28.500      1.000 -4      6.850
    29.500      1.000 -4     10.926
    30.500      1.000 -4     10.918
    31.500      1.000 -4     10.468
    32.500      1.000 -4     10.231
    33.500      1.000 -4     10.118
    34.500      1.000 -4     10.066
    35.500      1.000 -4     10.047
    36.500      1.000 -4     10.046
    37.500      1.000 -4     10.059
     3.000      1.000 -5     40.083
     4.000      1.000 -5     39.912
     5.000      1.000 -5     39.664
     6.000      1.000 -5     39.329
     7.000      1.000 -5     38.890
     8.000      1.000 -5     38.318
     9.000      1.000 -5     37.567
    10.000      1.000 -5     36.570
    11.000      1.000 -5     35.214
    12.000      1.000 -5     33.309
    13.000      1.000 -5     30.520
    14.000      1.000 -5     26.251
    15.000      1.000 -5     20.576
    16.000      1.000 -5     16.770
    17.000      1.000 -5     14.519
    18.000      1.000 -5     12.875
    19.000      1.000 -5     11.364
    20.000      1.000 -5      9.228
    21.000      1.000 -5      6.942
    22.000      1.000 -5      5.842
    23.000      1.000 -5      5.765
    24.000      1.000 -5      6.565
    25.000      1.000 -5      7.048
    26.000      1.000 -5      6.967
    27.000      1.000 -5      5.875
    28.000      1.000 -5      4.118
    29.000      1.000 -5      6.544
    30.000      1.000 -5     10.836
    31.000      1.000 -5     10.958
    32.000      1.000 -5     10.499
    33.000      1.000 -5     10.242
    34.000      1.000 -5     10.117
    35.000      1.000 -5     10.062
    36.000      1.000 -5     10.047
    37.000      1.000 -5     10.055
     3.500      1.000 -6     43.554
     4.500      1.000 -6     43.264
     5.500      1.000 -6     42.860
     6.500      1.000 -6     42.324
     7.500      1.000 -6     41.623
     8.500      1.000 -6     40.708
     9.500      1.000 -6     39.502
    10.500      1.000 -6     37.881
    11.500      1.000 -6     35.648
    12.500      1.000 -6     32.462
    13.500      1.000 -6     27.764
    14.500      1.000 -6     21.798
    15.500      1.000 -6     17.895
    16.500      1.000 -6     15.613
    17.500      1.000 -6     13.972
    18.500      1.000 -6     12.546
    19.500      1.000 -6     11.023
    20.500      1.000 -6      8.624
    21.500      1.000 -6      5.906
    22.500      1.000 -6      5.597
    23.500      1.000 -6      6.458
    24.500      1.000 -6      7.096
    25.500      1.000 -6      7.346
    26.500      1.000 -6      7.205
    27.500      1.000 -6      6.049
    28.500      1.000 -6      4.050
    29.500      1.000 -6      6.297
    30.500      1.000 -6     10.717
    31.500      1.000 -6     10.959
    32.500      1.000 -6     10.509
    33.500      1.000 -6     10.243
    34.500      1.000 -6     10.114
    35.500      1.000 -6     10.062
    36.500      1.000 -6     10.055
     2.000      2.000   1.0000     27.143
     3.000      2.000   1.0000     27.148
     4.000      2.000   1.0000     27.169
     5.000      2.000   1.0000     27.209
     6.000      2.000   1.0000     27.270
     7.000      2.000   1.0000     27.355
     8.000      2.000   1.0000     27.468
     9.000      2.000   1.0000     27.619
    10.000      2.000   1.0000     27.819
    11.000      2.000   1.0000     28.088
    12.000      2.000   1.0000     28.457
    13.000      2.000   1.0000     28.979
    14.000      2.000   1.0000     29.745
    15.000      2.000   1.0000     30.881
    16.000      2.000   1.0000     31.550
    17.000      2.000   1.0000     28.003
    18.000      2.000   1.0000     20.634
    19.000      2.000   1.0000     15.620
    20.000      2.000   1.0000     13.024
    21.000      2.000   1.0000     11.835
    22.000      2.000   1.0000     11.503
    23.000      2.000   1.0000     11.448
    24.000      2.000   1.0000     10.062
    25.000      2.000   1.0000      6.893
    26.000      2.000   1.0000      5.339
    27.000      2.000   1.0000      5.717
    28.000      2.000   1.0000      6.076
    29.000      2.000   1.0000      7.318
    30.000      2.000   1.0000      8.970
    31.000      2.000   1.0000      9.621
    32.000      2.000   1.0000      9.863
    33.000      2.000   1.0000      9.962
    34.000      2.000   1.0000     10.006
    35.000      2.000   1.0000     10.025
    36.000      2.000   1.0000     10.032
    37.000      2.000   1.0000     10.032
    38.000      2.000   1.0000     10.028
     3.000      2.000   2.0000     41.725
     4.000      2.000   2.0000     41.797
     5.000      2.000   2.0000     41.926
     6.000      2.000   2.0000     42.117
     7.000      2.000   2.0000     42.379
     8.000      2.000   2.0000     42.728
     9.000      2.000   2.0000     43.184
