TWO RECTANGULAR BLOCKS
 1.0
 3
 356
0
0
  31.0	 1.0   5    31.4
  32.0	 1.0   5    30.8
  33.0	 1.0   5    30.6
  34.0	 1.0   5    30.5
  35.0	 1.0   5    30.4
  36.0	 1.0   5    30.4
  37.0	 1.0   5    30.4
  38.0	 1.0   5    30.4
  39.0	 1.0   5    30.4
  40.0	 1.0   5    30.4
  41.0	 1.0   5    30.4
  42.0	 1.0   5    30.4
  43.0	 1.0   5    30.5
    .0	 1.0   6    30.3
   1.0	 1.0   6    30.1
   2.0	 1.0   6    29.9
   3.0	 1.0   6    29.5
   4.0	 1.0   6    28.6
   5.0	 1.0   6    30.0
   6.0	 1.0   6    34.2
   7.0	 1.0   6    36.1
   8.0	 1.0   6    37.8
   9.0	 1.0   6    40.3
  10.0	 1.0   6    41.2
  11.0	 1.0   6    38.0
  12.0	 1.0   6    41.3
  13.0	 1.0   6    40.6
  14.0	 1.0   6    38.5
  15.0	 1.0   6    37.5
  16.0	 1.0   6    36.0
  17.0	 1.0   6    26.9
  18.0	 1.0   6    23.5
  19.0	 1.0   6    24.5
  20.0	 1.0   6    25.4
  21.0	 1.0   6    25.8
  22.0	 1.0   6    26.6
  23.0	 1.0   6    30.2
  24.0	 1.0   6    26.7
  25.0	 1.0   6    26.0
  26.0	 1.0   6    25.7
  27.0	 1.0   6    25.2
  28.0	 1.0   6    24.9
  29.0	 1.0   6    27.1
  30.0	 1.0   6    31.9
  31.0	 1.0   6    31.5
  32.0	 1.0   6    30.9
  33.0	 1.0   6    30.6
  34.0	 1.0   6    30.5
  35.0	 1.0   6    30.4
  36.0	 1.0   6    30.4
  37.0	 1.0   6    30.3
  38.0	 1.0   6    30.3
  39.0	 1.0   6    30.3
  40.0	 1.0   6    30.4
  41.0	 1.0   6    30.4
  42.0	 1.0   6    30.5
    .0	 1.0   7    30.1
   1.0	 1.0   7    29.8
   2.0	 1.0   7    29.3
   3.0	 1.0   7    28.5
   4.0	 1.0   7    30.1
   5.0	 1.0   7    34.1
   6.0	 1.0   7    35.8
   7.0	 1.0   7    37.1
   8.0	 1.0   7    38.9
   9.0	 1.0   7    38.3
  10.0	 1.0   7    33.4
  11.0	 1.0   7    33.5
  12.0	 1.0   7    38.6
  13.0	 1.0   7    39.6
  14.0	 1.0   7    38.6
  15.0	 1.0   7    37.7
  16.0	 1.0   7    30.5
  17.0	 1.0   7    24.8
  18.0	 1.0   7    23.7
  19.0	 1.0   7    24.9
  20.0	 1.0   7    25.5
  21.0	 1.0   7    26.7
  22.0	 1.0   7    32.6
  23.0	 1.0   7    32.7
  24.0	 1.0   7    26.8
  25.0	 1.0   7    25.9
  26.0	 1.0   7    25.7
  27.0	 1.0   7    25.2
  28.0	 1.0   7    24.9
  29.0	 1.0   7    27.0
  30.0	 1.0   7    31.9
  31.0	 1.0   7    31.6
  32.0	 1.0   7    30.9
  33.0	 1.0   7    30.6
  34.0	 1.0   7    30.4
  35.0	 1.0   7    30.3
  36.0	 1.0   7    30.3
  37.0	 1.0   7    30.3
  38.0	 1.0   7    30.3
  39.0	 1.0   7    30.3
  40.0	 1.0   7    30.3
  41.0	 1.0   7    30.4
    .0	 1.0   8    29.8
   1.0	 1.0   8    29.2
   2.0	 1.0   8    28.4
   3.0	 1.0   8    30.1
   4.0	 1.0   8    34.1
   5.0	 1.0   8    35.5
   6.0	 1.0   8    36.6
   7.0	 1.0   8    38.0
   8.0	 1.0   8    36.8
   9.0	 1.0   8    31.5
  10.0	 1.0   8    30.2
  11.0	 1.0   8    31.7
  12.0	 1.0   8    37.5
  13.0	 1.0   8    39.7
  14.0	 1.0   8    38.6
  15.0	 1.0   8    31.6
  16.0	 1.0   8    28.1
  17.0	 1.0   8    25.1
  18.0	 1.0   8    24.1
  19.0	 1.0   8    24.9
  20.0	 1.0   8    26.3
  21.0	 1.0   8    32.5
  22.0	 1.0   8    34.8
  23.0	 1.0   8    32.7
  24.0	 1.0   8    26.7
  25.0	 1.0   8    25.8
  26.0	 1.0   8    25.6
  27.0	 1.0   8    25.2
  28.0	 1.0   8    24.9
  29.0	 1.0   8    26.9
  30.0	 1.0   8    31.9
  31.0	 1.0   8    31.6
  32.0	 1.0   8    30.9
  33.0	 1.0   8    30.5
  34.0	 1.0   8    30.4
  35.0	 1.0   8    30.3
  36.0	 1.0   8    30.3
  37.0	 1.0   8    30.3
  38.0	 1.0   8    30.3
  39.0	 1.0   8    30.3
  40.0	 1.0   8    30.4
 0
0
0
0
0
0
