Blue Ridge Province dipole-dipole survey line
   10.00000
3
469
1
0
  460.00000,    10.00000, 2.00000,    195.788
  470.00000,    10.00000, 2.00000,    229.217
   25.00000,    10.00000, 3.00000,   1011.228
   45.00000,    10.00000, 3.00000,   2742.633
   65.00000,    10.00000, 3.00000,   1135.171
   85.00000,    10.00000, 3.00000,   2100.457
  105.00000,    10.00000, 3.00000,   4660.404
  125.00000,    10.00000, 3.00000,   3219.176
  145.00000,    10.00000, 3.00000,   4684.064
  165.00000,    10.00000, 3.00000,   3893.210
  185.00000,    10.00000, 3.00000,   2792.134
  205.00000,    10.00000, 3.00000,   1809.222
  225.00000,    10.00000, 3.00000,   1443.130
  245.00000,    10.00000, 3.00000,   2097.371
  265.00000,    10.00000, 3.00000,    584.987
  285.00000,    10.00000, 3.00000,    578.634
  305.00000,    10.00000, 3.00000,   1071.022
  325.00000,    10.00000, 3.00000,   1443.233
  345.00000,    10.00000, 3.00000,    908.969
  365.00000,    10.00000, 3.00000,   1127.514
  385.00000,    10.00000, 3.00000,    916.004
  405.00000,    10.00000, 3.00000,   1022.745
  425.00000,    10.00000, 3.00000,   1047.673
  445.00000,    10.00000, 3.00000,    203.952
  465.00000,    10.00000, 3.00000,    522.932
   30.00000,    10.00000, 4.00000,   1289.879
   50.00000,    10.00000, 4.00000,   2797.693
   70.00000,    10.00000, 4.00000,   2056.226
   90.00000,    10.00000, 4.00000,   2788.354
  110.00000,    10.00000, 4.00000,   4639.373
  130.00000,    10.00000, 4.00000,   3174.292
  150.00000,    10.00000, 4.00000,   5496.557
  170.00000,    10.00000, 4.00000,   3478.165
  190.00000,    10.00000, 4.00000,   3591.447
  210.00000,    10.00000, 4.00000,   2210.201
  230.00000,    10.00000, 4.00000,   1640.484
  250.00000,    10.00000, 4.00000,   2418.639
  270.00000,    10.00000, 4.00000,    568.303
  290.00000,    10.00000, 4.00000,    507.053
  310.00000,    10.00000, 4.00000,   1347.788
  330.00000,    10.00000, 4.00000,   1774.169
  350.00000,    10.00000, 4.00000,   1108.346
  370.00000,    10.00000, 4.00000,   1183.873
  390.00000,    10.00000, 4.00000,   1487.343
  410.00000,    10.00000, 4.00000,    885.978
  430.00000,    10.00000, 4.00000,    533.167
  450.00000,    10.00000, 4.00000,    476.053
  460.00000,    10.00000, 4.00000,   1053.769
   35.00000,    10.00000, 5.00000,   2456.607
   55.00000,    10.00000, 5.00000,   3006.443
