# ============================================================
# Ground-Truth (Synthetic) Resistivity Model
# Paper: A Comparative Study of Pseudo-diode Arrays and Standard Arrays
# Based on High-density DC Resistivity Method
# ============================================================
# Column 1: X_Coord (m)       - X coordinate of model cell center
# Column 2: Y_Coord (m)       - Y coordinate of model cell center
# Column 3: Z_Coord (m)       - Z coordinate of model cell center
# Column 4: Resistivity       - True resistivity value (Ohm-m)
#            Used as reference for assessing inversion accuracy

-18.9962	-34.2657	100	0
-64.375	-0.431516	1000	0
-20.0471	-33.4785	1000	0
-9.02745	-46.8788	100	0
-20.7682	-32.0497	1000	0
-37.1797	-122.763	1000	0
-139.375	-0.668155	1000	0
-4.20919	-53.4623	1000	0
-5.37687	-130.402	1000	0
-29.375	-0.668155	1000	0
-10.4147	-50.9288	1000	0
-4.75296	-60.1509	1000	0
2.03624	-51.4289	1000	0
7.84912	-105.692	1000	0
-14.1485	-44.8606	1000	0
-13.5653	-61.5867	1000	0
-23.1367	-22.6839	1000	0
-19.4165	-28.5678	100	0
-20.2915	-31.4968	1000	0
-19.3782	-33.3624	100	0
-20.2933	-30.4982	1000	0
-19.3943	-30.0013	100	0
-8.13082	-49.6169	1000	0
-18.7745	-33.7295	100	0
-19.6619	-29.5173	100	0
-19.0487	-28.119	100	0
-20.6438	-33.058	1000	0
-20.3644	-32.5117	1000	0
-20.5976	-30.0001	1000	0
-12.86	-10.5711	1000	0
-145.333	-42.5151	1000	0
-8.54881	-52.4316	1000	0
-20.625	-0.366631	1000	0
-20.6426	-26.9337	1000	0
-19.5199	-27.5925	100	0
-9.22544	-11.6722	1000	0
-183.186	-19.5959	1000	0
-20.2166	-26.4921	1000	0
-10.378	-49.0355	1000	0
-20.1936	-27.5094	1000	0
-16.25	-0.798148	1000	0
-19.1185	-29.0656	100	0
-17.8978	-19.2675	1000	0
-4.49567	-9.97987	1000	0
-19.4742	-52.9825	1000	0
-11.6951	-57.9639	1000	0
187.307	-1.93887	1000	0
10.0288	-47.7033	1000	0
-12.7248	-50.9696	1000	0
16.0402	-42.5179	1000	0
-158.697	-3.15292	1000	0
-7.32129	-50.2421	1000	0
10.7325	-47.8978	1000	0
-6.95564	-49.4432	1000	0
3.50791	-50.2166	1000	0
14.0298	-15.264	1000	0
-160.525	-3.27852	1000	0
-11.9097	-50.7586	1000	0
14.7018	-16.0027	1000	0
3.4785	-9.95291	1000	0
-13.8923	-46.6451	1000	0
7.32266	-11.0167	1000	0
-160.208	-0.842	1000	0
-161.104	-2.43045	1000	0
6.43634	-10.5169	1000	0
-176.012	-1.40712	1000	0
2.51171	-9.63562	1000	0
-6.12488	-51.5021	1000	0
16.7647	-42.4283	1000	0
10.8854	-12.8101	1000	0
-156.25	-1.09967	1000	0
-158.125	-0.366631	1000	0
17.1899	-19.1146	1000	0
19.3197	-36.3824	1000	0
-155.625	-0.668155	1000	0
20.3405	-30.4993	1000	0
-154.375	-0.431516	1000	0
-126.354	-1.86538	1000	0
19.9717	-36.0539	1000	0
-156.875	-0.431516	1000	0
17.6623	-19.9945	1000	0
19.6096	-24.5733	1000	0
-151.875	-0.431516	1000	0
-145	-1.09967	1000	0
19.9692	-23.938	1000	0
-16.94	-20.4036	100	0
