X_Coord_m,Z_Coord_m,Std_Wenner_Apparent_Resistivity_Ohmm,PseudoDipole_Apparent_Resistivity_Ohmm,Relative_Error
-81.25,-48.75,439.859,440.055,0.000446
-78.75,-48.75,436.216,433.94,0.005218
-76.25,-48.75,431.888,424.851,0.016294
-73.75,-48.75,426.816,422.599,0.00988
-71.25,-48.75,421.011,430.251,0.021947
-68.75,-48.75,414.698,417.603,0.007005
-66.25,-48.75,408.32,406.834,0.003639
-63.75,-48.75,401.967,396.733,0.013021
-61.25,-48.75,395.696,401.871,0.015605
-58.75,-48.75,389.838,391.543,0.004374
-56.25,-48.75,384.646,385.885,0.003221
-53.75,-48.75,380.097,377.655,0.006425
-51.25,-48.75,376.153,375.337,0.002169
-48.75,-48.75,372.64,376.997,0.011692
-46.25,-48.75,369.573,374.817,0.014189
-43.75,-48.75,366.978,369.897,0.007954
-41.25,-48.75,364.592,362.781,0.004967
-38.75,-48.75,362,353.07,0.024669
-36.25,-48.75,359.015,364.537,0.015381
-33.75,-48.75,355.497,358.617,0.008776
-31.25,-48.75,351.333,347.6,0.010625
-28.75,-48.75,346.361,345.906,0.001314
-26.25,-48.75,340.624,341.41,0.002308
-23.75,-48.75,334.215,340.268,0.018111
-21.25,-48.75,327.162,334.66,0.022918
-18.75,-48.75,319.435,310.601,0.027655
-16.25,-48.75,310.868,306.428,0.014283
-13.75,-48.75,301.507,305.306,0.0126
-11.25,-48.75,291.519,286.411,0.017522
-8.75,-48.75,280.985,273.969,0.024969
-6.25,-48.75,270.089,278.454,0.030971
-3.75,-48.75,259.319,255.881,0.013258
-1.25,-48.75,249.257,245.262,0.016028
1.25,-48.75,240.231,235.477,0.019789
3.75,-48.75,232.288,225.961,0.027238
6.25,-48.75,225.568,231.024,0.024188
8.75,-48.75,219.945,223.374,0.01559
11.25,-48.75,215.315,214.035,0.005945
13.75,-48.75,211.524,213.555,0.009602
16.25,-48.75,208.227,209.281,0.005062
18.75,-48.75,205.129,208.919,0.018476
21.25,-48.75,202.158,201.745,0.002043
23.75,-48.75,198.993,204.033,0.025328
26.25,-48.75,195.386,199.413,0.02061
28.75,-48.75,191.288,189.54,0.009138
31.25,-48.75,186.732,190.42,0.01975
33.75,-48.75,181.846,177.667,0.022981
36.25,-48.75,176.753,179.473,0.015389
38.75,-48.75,171.749,175.66,0.022772
41.25,-48.75,166.895,166.802,0.000557
43.75,-48.75,162.449,159.755,0.016584
46.25,-48.75,158.575,159.515,0.005928
48.75,-48.75,155.172,157.614,0.015737
51.25,-48.75,152.16,152.751,0.003884
53.75,-48.75,150.055,150.39,0.002233
56.25,-48.75,148.738,147.598,0.007664
58.75,-48.75,148.045,148.701,0.004431
61.25,-48.75,148.07,148.166,0.000648
63.75,-48.75,148.622,144.828,0.025528
66.25,-48.75,149.619,151.224,0.010727
68.75,-48.75,150.943,149.858,0.007188
71.25,-48.75,152.461,155.373,0.0191
73.75,-48.75,153.766,154.582,0.005307
76.25,-48.75,154.953,153.67,0.00828
78.75,-48.75,156.096,156.673,0.003696
81.25,-48.75,157.102,158.633,0.009745
83.75,-48.75,157.874,156.051,0.011547
86.25,-48.75,158.319,159.421,0.006961
88.75,-48.75,158.507,162.12,0.022794
91.25,-48.75,158.517,160.353,0.011582
93.75,-48.75,158.574,149.398,0.057866
96.25,-48.75,158.714,145.829,0.081184
98.75,-48.75,159.067,158.562,0.003175
101.25,-48.75,159.562,152.785,0.042473
103.75,-48.75,160.379,148.592,0.073495
106.25,-48.75,161.492,212.361,0.314994
-105,-52.5,462.989,454.658,0.017994
-102.5,-52.5,462.427,464.369,0.0042
-100,-52.5,461.825,471.221,0.020345
-97.5,-52.5,461.068,463.224,0.004676
-95,-52.5,460.023,456.895,0.0068
-92.5,-52.5,458.581,464.116,0.01207
-90,-52.5,456.79,458.988,0.004812
-87.5,-52.5,454.602,448.352,0.013748
-85,-52.5,451.788,446.906,0.010806
-82.5,-52.5,448.294,452.787,0.010022
-80,-52.5,444.128,445.849,0.003875
-77.5,-52.5,439.289,441.071,0.004057
-75,-52.5,433.854,435.268,0.003259
-72.5,-52.5,427.817,421.532,0.014691
-70,-52.5,421.501,419.048,0.00582
-67.5,-52.5,415.228,420.133,0.011813
-65,-52.5,409.128,408.809,0.00078
-62.5,-52.5,403.419,407.437,0.00996
-60,-52.5,398.073,400.825,0.006913
-57.5,-52.5,393.089,387.733,0.013625
-55,-52.5,388.66,380.462,0.021093
-52.5,-52.5,384.69,385.1,0.001066
-50,-52.5,381.146,384.976,0.010049
-47.5,-52.5,378.018,377.366,0.001725
-45,-52.5,375.229,383.139,0.02108
-42.5,-52.5,372.583,369.627,0.007934
-40,-52.5,369.875,375.694,0.015732
-37.5,-52.5,366.698,367.297,0.001633
-35,-52.5,362.85,362.209,0.001767
-32.5,-52.5,358.384,352.643,0.016019
-30,-52.5,353.268,356.11,0.008045
-27.5,-52.5,347.429,346.297,0.003258
-25,-52.5,340.907,330.926,0.029278
-22.5,-52.5,333.725,327.39,0.018983
-20,-52.5,325.951,324.508,0.004427
-17.5,-52.5,317.516,313.659,0.012147
-15,-52.5,308.472,309.539,0.003459
-12.5,-52.5,298.827,297.56,0.00424
-10,-52.5,288.735,292.381,0.012627
-7.5,-52.5,278.275,271.773,0.023365
-5,-52.5,267.749,266.894,0.003193
-2.5,-52.5,257.554,261.892,0.016843
0,-52.5,248.147,245.521,0.010582
2.5,-52.5,239.719,237.535,0.009111
5,-52.5,232.288,234.665,0.010233
7.5,-52.5,226.033,231.597,0.024616
10,-52.5,220.876,218.376,0.011319
12.5,-52.5,216.694,216.424,0.001246
15,-52.5,213.222,215.339,0.009929
17.5,-52.5,210.098,207.949,0.010229
20,-52.5,207.065,202.725,0.02096
22.5,-52.5,204.022,204.31,0.001412
25,-52.5,200.842,201.036,0.000966
27.5,-52.5,197.223,200.365,0.015931
30,-52.5,193.131,195.24,0.01092
32.5,-52.5,188.564,191.046,0.013163
35,-52.5,183.613,186.365,0.014988
37.5,-52.5,178.429,178.414,8.4e-05
40,-52.5,173.269,173.414,0.000837
42.5,-52.5,168.379,167.288,0.006479
45,-52.5,164.029,162.89,0.006944
47.5,-52.5,160.2,162.564,0.014757
50,-52.5,156.756,154.217,0.016197
52.5,-52.5,154.008,155.109,0.007149
55,-52.5,151.941,151.841,0.000658
57.5,-52.5,150.606,151.951,0.008931
60,-52.5,149.925,149.014,0.006076
62.5,-52.5,149.678,146.581,0.020691
65,-52.5,149.879,147.093,0.018588
67.5,-52.5,150.608,147.733,0.019089
70,-52.5,151.706,149.223,0.016367
72.5,-52.5,152.863,149.036,0.025035
75,-52.5,154.017,149.636,0.028445
77.5,-52.5,155.159,150.771,0.028281
80,-52.5,156.161,153.819,0.014997
82.5,-52.5,157.042,160.498,0.022007
85,-52.5,157.743,165.621,0.049942
87.5,-52.5,158.119,163.284,0.032665
90,-52.5,158.264,156.072,0.01385
92.5,-52.5,158.283,164.042,0.036384
95,-52.5,158.258,155.372,0.018236
97.5,-52.5,158.221,154.099,0.026052
100,-52.5,158.234,127.541,0.193972
102.5,-52.5,158.568,139.334,0.121298
-101.25,-56.25,468.84,467.563,0.002724
-98.75,-56.25,468.08,465.883,0.004694
-96.25,-56.25,467.071,467.228,0.000336
-93.75,-56.25,465.663,460.444,0.011208
-91.25,-56.25,463.778,455.676,0.01747
-88.75,-56.25,461.313,469.588,0.017938
-86.25,-56.25,458.177,452.668,0.012024
-83.75,-56.25,454.369,450.138,0.009312
-81.25,-56.25,449.77,440.992,0.019517
-78.75,-56.25,444.517,445.89,0.003089
-76.25,-56.25,438.837,433.413,0.01236
-73.75,-56.25,432.929,432.229,0.001617
-71.25,-56.25,426.96,428.033,0.002513
-68.75,-56.25,421.048,423.528,0.00589
-66.25,-56.25,415.441,415.061,0.000915
-63.75,-56.25,410.19,408.259,0.004708
-61.25,-56.25,405.269,409.767,0.011099
-58.75,-56.25,400.744,397.539,0.007998
-56.25,-56.25,396.453,385.561,0.027474
-53.75,-56.25,392.466,381.982,0.026713
-51.25,-56.25,388.893,396.407,0.019322
-48.75,-56.25,385.689,385.551,0.000358
-46.25,-56.25,382.704,392.453,0.025474
-43.75,-56.25,379.794,380.756,0.002533
-41.25,-56.25,376.754,375.145,0.004271
-38.75,-56.25,373.368,375.559,0.005868
-36.25,-56.25,369.358,373.332,0.010759
-33.75,-56.25,364.6,362.881,0.004715
-31.25,-56.25,359.153,355.125,0.011215
-28.75,-56.25,353.162,353.292,0.000368
-26.25,-56.25,346.577,337.606,0.025885
-23.75,-56.25,339.408,343.665,0.012542
-21.25,-56.25,331.675,336.126,0.01342
-18.75,-56.25,323.457,323.196,0.000807
-16.25,-56.25,314.87,317.804,0.009318
-13.75,-56.25,305.899,312.272,0.020834
-11.25,-56.25,296.514,304.679,0.027537
-8.75,-56.25,286.767,282.661,0.014318
-6.25,-56.25,276.878,269.509,0.026615
-3.75,-56.25,267.025,267.951,0.003468
-1.25,-56.25,257.463,254.828,0.010234
1.25,-56.25,248.474,249.452,0.003936
3.75,-56.25,240.41,237.437,0.012366
6.25,-56.25,233.425,230.161,0.013983
8.75,-56.25,227.617,224.883,0.012011
11.25,-56.25,222.783,221.607,0.005279
13.75,-56.25,218.687,217.406,0.005858
16.25,-56.25,215.173,219.189,0.018664
18.75,-56.25,211.926,214.404,0.011693
21.25,-56.25,208.735,205.213,0.016873
23.75,-56.25,205.546,208.523,0.014483
26.25,-56.25,202.172,198.7,0.017173
28.75,-56.25,198.455,201.69,0.016301
31.25,-56.25,194.434,197.847,0.017554
33.75,-56.25,189.97,188.175,0.009449
36.25,-56.25,185.159,188.098,0.015873
38.75,-56.25,180.169,178.392,0.009863
41.25,-56.25,175.223,174.85,0.002129
43.75,-56.25,170.528,173.025,0.014643
46.25,-56.25,166.278,164.67,0.009671
48.75,-56.25,162.409,162.895,0.002992
51.25,-56.25,159.172,161.916,0.017239
53.75,-56.25,156.536,155.775,0.004862
56.25,-56.25,154.45,153.991,0.002972
58.75,-56.25,152.905,151.025,0.012295
61.25,-56.25,151.892,151.318,0.003779
63.75,-56.25,151.38,151.657,0.00183
66.25,-56.25,151.275,144.877,0.042294
68.75,-56.25,151.693,147.914,0.024912
71.25,-56.25,152.544,150.489,0.013472
73.75,-56.25,153.597,152.24,0.008835
76.25,-56.25,154.611,152.695,0.012392
78.75,-56.25,155.623,156.572,0.006098
81.25,-56.25,156.58,154.887,0.010812
83.75,-56.25,157.413,154.93,0.015774
86.25,-56.25,158.111,168.799,0.067598
88.75,-56.25,158.517,160.389,0.011809
91.25,-56.25,158.699,176.538,0.112408
93.75,-56.25,158.654,165.752,0.044739
96.25,-56.25,158.46,153.214,0.033106
98.75,-56.25,158.288,151.607,0.042208
-97.5,-60,471.823,471.22,0.001278
-95,-60,470.358,473.122,0.005876
-92.5,-60,468.352,474.648,0.013443
-90,-60,465.613,464.351,0.00271
-87.5,-60,462.192,467.908,0.012367
-85,-60,458.034,451.751,0.013717
-82.5,-60,453.223,454.461,0.002732
-80,-60,447.931,438.703,0.020601
-77.5,-60,442.345,442.671,0.000737
-75,-60,436.759,442.374,0.012856
-72.5,-60,431.255,432.435,0.002736
-70,-60,425.979,419.586,0.015008
-67.5,-60,420.983,414.901,0.014447
-65,-60,416.195,413.816,0.005716
-62.5,-60,411.675,405.887,0.01406
-60,-60,407.39,410.558,0.007776
-57.5,-60,403.302,396.816,0.016082
-55,-60,399.526,395.883,0.009118
-52.5,-60,396.019,400.583,0.011525
-50,-60,392.617,402.895,0.026178
-47.5,-60,389.413,384.34,0.013027
-45,-60,386.246,380.454,0.014996
-42.5,-60,382.938,386.149,0.008385
-40,-60,379.206,376.393,0.007418
-37.5,-60,374.868,370.028,0.012911
-35,-60,369.859,360.683,0.024809
-32.5,-60,364.221,366.93,0.007438
-30,-60,358.057,361.204,0.008789
-27.5,-60,351.389,353.929,0.007228
-25,-60,344.244,335.365,0.025793
-22.5,-60,336.755,342.929,0.018334
-20,-60,329.007,326.434,0.007821
-17.5,-60,321.04,315.838,0.016204
-15,-60,312.826,307.429,0.017252
-12.5,-60,304.347,304.842,0.001626
-10,-60,295.588,297.892,0.007795
-7.5,-60,286.599,280.178,0.022404
-5,-60,277.32,276.399,0.003321
-2.5,-60,267.865,268.012,0.000549
0,-60,258.627,262.131,0.013548
2.5,-60,250.071,252.044,0.00789
5,-60,242.403,241.099,0.005379
7.5,-60,235.645,233.934,0.007261
10,-60,229.93,233.514,0.015587
12.5,-60,225.108,222.826,0.010137
15,-60,220.913,220.31,0.00273
17.5,-60,217.166,221.374,0.019377
20,-60,213.584,217.179,0.016832
22.5,-60,210.049,209.118,0.004432
25,-60,206.566,211.406,0.023431
27.5,-60,203.001,206.352,0.016507
30,-60,199.172,196.569,0.013069
32.5,-60,195.13,199.177,0.02074
35,-60,190.871,190.123,0.003919
37.5,-60,186.449,184.246,0.011816
40,-60,181.924,180.498,0.007838
42.5,-60,177.464,175.401,0.011625
45,-60,173.132,175.713,0.014908
47.5,-60,168.953,165.697,0.019272
50,-60,165.361,163.783,0.009543
52.5,-60,162.247,163.149,0.005559
55,-60,159.504,156.379,0.019592
57.5,-60,157.208,155.283,0.012245
60,-60,155.352,156.009,0.004229
62.5,-60,153.961,157.542,0.023259
65,-60,153.105,150.478,0.017158
67.5,-60,152.818,145.409,0.048483
70,-60,153.004,147.949,0.033038
72.5,-60,153.623,152.599,0.006666
75,-60,154.499,159.205,0.03046
77.5,-60,155.444,158.886,0.022143
80,-60,156.411,152.562,0.024608
82.5,-60,157.371,170.165,0.081298
85,-60,158.258,142.164,0.101695
87.5,-60,158.968,146.377,0.079205
90,-60,159.388,194.098,0.21777
92.5,-60,159.51,113.68,0.287317
95,-60,159.453,148.588,0.068139
