Œ¬ƒ…≈≈¡–£®¶¡£©
3.00000000
1
4605
1
0
135.00000000 90.00000000 410.21230611
130.50000000 87.00000000 308.26311953
126.00000000 84.00000000 388.85490724
121.50000000 81.00000000 406.59470013
117.00000000 78.00000000 -56.68705419
112.50000000 75.00000000 330.22258119
108.00000000 72.00000000 301.47759928
103.50000000 69.00000000 311.86417632
99.00000000 66.00000000 378.71195653
94.50000000 63.00000000 367.58420800
90.00000000 60.00000000 252.72401195
85.50000000 57.00000000 415.52111811
81.00000000 54.00000000 394.98369568
76.50000000 51.00000000 579.14189843
72.00000000 48.00000000 597.51502849
67.50000000 45.00000000 624.06253899
63.00000000 42.00000000 636.15311349
58.50000000 39.00000000 573.86558148
54.00000000 36.00000000 443.51054708
49.50000000 33.00000000 370.68725041
45.00000000 30.00000000 344.28688321
40.50000000 27.00000000 6.29688068
36.00000000 24.00000000 -8.10475937
31.50000000 21.00000000 -14014.68382201
27.00000000 18.00000000 -72536.68712759
22.50000000 15.00000000 -327.77631920
18.00000000 12.00000000 1101.43645929
13.50000000 9.00000000 47477.39586789
9.00000000 6.00000000 1251.69250119
4.50000000 3.00000000 1356.15147850
138.00000000 90.00000000 356.06002686
133.50000000 87.00000000 411.43551996
129.00000000 84.00000000 422.68234583
124.50000000 81.00000000 324.26145176
120.00000000 78.00000000 417.30548435
115.50000000 75.00000000 330.77730838
111.00000000 72.00000000 323.93937641
106.50000000 69.00000000 325.36433538
102.00000000 66.00000000 369.44885202
97.50000000 63.00000000 365.60921943
93.00000000 60.00000000 320.86203199
88.50000000 57.00000000 440.57143241
84.00000000 54.00000000 430.23017930
79.50000000 51.00000000 512.56405900
75.00000000 48.00000000 613.30714124
70.50000000 45.00000000 586.60893344
66.00000000 42.00000000 589.02809197
61.50000000 39.00000000 570.17792992
57.00000000 36.00000000 516.12935391
52.50000000 33.00000000 360.35943310
48.00000000 30.00000000 435.25254058
43.50000000 27.00000000 343.22680650
39.00000000 24.00000000 434.82835056
34.50000000 21.00000000 221.75516347
30.00000000 18.00000000 -17429.17767124
25.50000000 15.00000000 -49849.56012280
21.00000000 12.00000000 101.09869005
16.50000000 9.00000000 12037.96564011
12.00000000 6.00000000 1384.04483430
7.50000000 3.00000000 954.21646965
141.00000000 90.00000000 410.95991221
136.50000000 87.00000000 430.68979826
132.00000000 84.00000000 405.81223442
127.50000000 81.00000000 424.34111576
123.00000000 78.00000000 377.45504790
118.50000000 75.00000000 257.72405629
114.00000000 72.00000000 292.92026203
109.50000000 69.00000000 321.77511845
105.00000000 66.00000000 315.27121083
100.50000000 63.00000000 325.01834745
96.00000000 60.00000000 371.42652352
91.50000000 57.00000000 392.10488498
87.00000000 54.00000000 448.43035822
82.50000000 51.00000000 444.24127144
78.00000000 48.00000000 546.63988724
73.50000000 45.00000000 597.66899894
69.00000000 42.00000000 610.00788242
64.50000000 39.00000000 617.76299444
60.00000000 36.00000000 528.20464540
55.50000000 33.00000000 452.69070568
51.00000000 30.00000000 361.24280099
46.50000000 27.00000000 421.29896082
42.00000000 24.00000000 564.20386012
37.50000000 21.00000000 537.96805535
33.00000000 18.00000000 485.75160893
28.50000000 15.00000000 -8728.13156533
24.00000000 12.00000000 -46103.17123235
19.50000000 9.00000000 719.20173894
15.00000000 6.00000000 22110.04279217
10.50000000 3.00000000 1114.54114199
144.00000000 90.00000000 417.69003309
139.50000000 87.00000000 359.07346402
135.00000000 84.00000000 387.06822983
130.50000000 81.00000000 416.88104223
126.00000000 78.00000000 388.47078996
121.50000000 75.00000000 236.56462437
117.00000000 72.00000000 325.93810682
112.50000000 69.00000000 295.49659602
108.00000000 66.00000000 316.49117703
103.50000000 63.00000000 367.86239094
99.00000000 60.00000000 363.09371088
94.50000000 57.00000000 316.77222543
90.00000000 54.00000000 411.39587223
85.50000000 51.00000000 379.54345494
81.00000000 48.00000000 522.89994199
76.50000000 45.00000000 600.28298383
72.00000000 42.00000000 664.36542291
67.50000000 39.00000000 662.50533642
63.00000000 36.00000000 601.16275513
58.50000000 33.00000000 531.57173379
54.00000000 30.00000000 465.27157990
49.50000000 27.00000000 490.93247383
45.00000000 24.00000000 478.59799344
40.50000000 21.00000000 612.75486944
36.00000000 18.00000000 794.11933240
31.50000000 15.00000000 609.09670422
27.00000000 12.00000000 -12803.86042523
22.50000000 9.00000000 -27314.42605109
18.00000000 6.00000000 8155.26383188
13.50000000 3.00000000 1537.02584065
147.00000000 90.00000000 434.92931821
142.50000000 87.00000000 418.81447200
138.00000000 84.00000000 429.85024390
133.50000000 81.00000000 414.38789297
129.00000000 78.00000000 362.66351549
124.50000000 75.00000000 282.47268287
120.00000000 72.00000000 325.88592328
115.50000000 69.00000000 329.48820184
111.00000000 66.00000000 315.53900228
106.50000000 63.00000000 361.67209164
102.00000000 60.00000000 357.92200781
97.50000000 57.00000000 322.94329048
93.00000000 54.00000000 422.02297431
88.50000000 51.00000000 426.71236523
84.00000000 48.00000000 524.88776871
79.50000000 45.00000000 597.91213979
75.00000000 42.00000000 638.79389872
70.50000000 39.00000000 666.05050253
66.00000000 36.00000000 623.79241812
61.50000000 33.00000000 551.46588901
57.00000000 30.00000000 448.58706906
52.50000000 27.00000000 482.55116378
48.00000000 24.00000000 470.04848635
43.50000000 21.00000000 601.29853482
39.00000000 18.00000000 759.64033129
34.50000000 15.00000000 874.99310920
30.00000000 12.00000000 711.03299345
25.50000000 9.00000000 -6492.40917388
21.00000000 6.00000000 -14256.84427957
16.50000000 3.00000000 9861.20572933
150.00000000 90.00000000 407.77610225
145.50000000 87.00000000 419.46879535
141.00000000 84.00000000 393.39927248
136.50000000 81.00000000 409.43237871
132.00000000 78.00000000 414.71223297
127.50000000 75.00000000 356.51929889
123.00000000 72.00000000 319.34106717
118.50000000 69.00000000 334.15906655
114.00000000 66.00000000 326.92941175
109.50000000 63.00000000 347.75758165
105.00000000 60.00000000 346.98877083
100.50000000 57.00000000 349.68991946
96.00000000 54.00000000 388.09921546
91.50000000 51.00000000 425.49841036
87.00000000 48.00000000 464.86250140
82.50000000 45.00000000 543.33434831
78.00000000 42.00000000 590.72184783
73.50000000 39.00000000 678.97172676
69.00000000 36.00000000 672.43712410
64.50000000 33.00000000 585.21516527
60.00000000 30.00000000 515.38395090
55.50000000 27.00000000 456.75445640
51.00000000 24.00000000 507.10405253
46.50000000 21.00000000 604.96930581
42.00000000 18.00000000 646.86524882
37.50000000 15.00000000 898.38961997
33.00000000 12.00000000 974.43179665
28.50000000 9.00000000 854.37210557
24.00000000 6.00000000 -3008.44078581
19.50000000 3.00000000 -2227.13877742
153.00000000 90.00000000 391.13653871
148.50000000 87.00000000 381.53918714
144.00000000 84.00000000 359.98895605
